Days of Operation,Biomass Sample ID,Media description,Media changes,Media Influent Flow Rate (mL/min) based on scales linear projection,"pH adjustment delivery rate (mL/min) - primarily 1 M HCl, sometimes 1 M NaOH",Media Acetate (mol/L),Media Propionate (mol/L),Media Butyrate (mol/L),Media Total VFA (mg COD/L),Media Total COD (mg/L) Hach,Media Ammonia (mol/L),Media Dissolved Inorganic Carbon (mol C/L),Media Dissolved Organic Carbon (mol C/L),Approximate Total Influent C (mol/min) based on Media recipe,H2 delivery rate setpoint (mL/min),CO2 delivery rate setpoint (mL/min),H2 delivery rate (mol/min),H2 delivery rate (e-eq/min),H2 delivery (g COD/min),CO2 delivery rate (mol/min),H2:CO2 ratio,Measured Total Influent C (mol/min),Approximate Total Influent C (mol/min) based on Media recipe + gas,Effluent waste flow rate (mL/min) - measured based on HRT after Day 38.1,Waste Effluent Acetate (mol/L),Waste Effluent Propionate (mol/L),Waste Effluent Butyrate (mol/L),Waste Effluent Total VFA (mg COD/L),Waste Effluent Total COD (mg/L) Hach,Waste Effluent Ammonia (mol/L),Waste Effluent Dissolved Inorganic Carbon (mol C/L),Waste Effluent Dissolved Organic Carbon (mol C/L),Gas Flow Out (mL/min at STP),Gas Composition (% CH4),Gas Composition (% H2),Gas Composition (% CO2),CH4 Production (mol/min),H2 breakthrough (mol/min),CO2 breakthrough (mol/min),Specific CH4 production Rate (m3/m3d) .155,Specific CH4 production Rate (L/m2d),Waste Effluent Dissolved Inorganic Carbon (mol/min) based on sensor,Effluent C as measured (mol/min),Effluent C as biomass (mol/min),Total Effluent C (mol/min) based on MT sensors,H2 Conversion to CH4 Efficiency (%),H2 conversion to CH4 efficiency (30-day rolling average),Accounted H2 (%),Unaccounted H2 (%),C gas only Conversion Efficiency to CH4 (%),CO2 conversion to CH4 efficiency (30-day rolling average),C Conversion to CH4 Efficiency (%),Accounted C (%) based on MT sensors,Unaccounted C (%) based on MT sensors,Projected Cell Yield (g/min),R-TSS,W-TSS,R-VSS,W-VSS,SRT,HRT,pH,"CO2 (mg/L, aqueous dissolved CO2)",ORP (mV),Temp ©,[H],[CO2aq],pKa1,pKa2,[HCO3-],[CO3-2],TIC
300.5,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0465361980916422,0.00020583785004516647,2.2074722868482275e-05,1.8579999999999999,18.786821333333332,855.2258064516129,0.0168173810921902,,0.016119013057667383,6.4943017966675e-07,2.77,0.701,0.0001236607142857,0.0006801339285714,0.0316571428571428,3.129464285714285e-05,3.951497860199715,3.129464285714285e-05,3.19440730368096e-05,0.1057578155916422,9.096012388695316e-05,9.096012388695316e-05,,12.340360857142858,683.6129032258065,0.015540429895875531,,0.01677590044029386,0.6891436170205738,0.9296366666666666,0.0381446666666666,0.0322193333333333,2.860058816882215e-05,1.1735336409245885e-06,9.912387460412891e-07,5.9518746578937245,6.35796396949364,1.2786785508917887e-06,1.7743777675708098e-06,9.502828088124615e-07,3.0870505465755224e-05,0.9251309386016118,0.905295613495699,0.9346208857339984,0.0653791142660016,0.9139132310722058,0.8923435995941806,0.8953331698141715,0.9663922765948696,0.0336077234051302,0.0025325714285714,475.57142857142856,232.8,383.9714285714286,179.25714285714287,4.651420618625359,2.692209749505482,6.966,102.531,-496.329,35.569,1.0814339512979363e-07,0.0023297734554295,6.344034829629629,10.28345320185185,0.0097561588555466,4.6970551699957954e-06,0.0120906293661462
300.6,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0465361980916422,0.00022039690605239314,2.1900916928972217e-05,1.8397,19.651481766666667,850.258064516129,0.0168173810921902,,0.016129262870771263,6.4943017966675e-07,2.77,0.701,0.0001236607142857,0.0006801339285714,0.0316571428571428,3.129464285714285e-05,3.951497860199715,3.129464285714285e-05,3.19440730368096e-05,0.1057578155916422,9.097246418892761e-05,9.097246418892761e-05,,12.330124842857144,678.1290322580645,0.015544234284154707,,0.01679919265998061,0.6891436170205738,0.9296366666666666,0.0381446666666666,0.0322193333333333,2.860058816882215e-05,1.1735336409245885e-06,9.912387460412891e-07,5.9518746578937245,6.35796396949364,1.2590955548601477e-06,1.776175637362056e-06,9.504720793292035e-07,3.0850922469723584e-05,0.9251309386016118,0.9054959117566458,0.9346208857339984,0.0653791142660016,0.9139132310722058,0.8925346156957356,0.8953331698141715,0.9657792365480016,0.0342207634519983,0.0025325714285714,474.5,232.6,382.8,179.3,4.651420618625359,2.692209749505482,6.958,102.531,-496.329,35.503,1.1015393095414117e-07,0.0023297734554295,6.344348696296295,10.283985968518518,0.0095711692590028,4.518341248137215e-06,0.0119054610556805
300.7,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0465361980916422,0.0002349559620596198,2.172711098946216e-05,1.8214,20.516142199999997,845.2903225806451,0.0168173810921902,,0.01613951268387514,6.4943017966675e-07,2.77,0.701,0.0001236607142857,0.0006801339285714,0.0316571428571428,3.129464285714285e-05,3.951497860199715,3.129464285714285e-05,3.19440730368096e-05,0.1057578155916422,9.098480449090206e-05,9.098480449090206e-05,,12.319888828571429,672.6451612903226,0.015548038672433883,,0.016822484879667362,0.6891436170205738,0.9296366666666666,0.0381446666666666,0.0322193333333333,2.860058816882215e-05,1.1735336409245885e-06,9.912387460412891e-07,5.9518746578937245,6.35796396949364,1.300152177085891e-06,1.7779735071533025e-06,9.506613498459454e-07,3.089197909194933e-05,0.9251309386016118,0.9056962100175928,0.9346208857339984,0.0653791142660016,0.9139132310722058,0.8927256317972905,0.8953331698141715,0.967064502274086,0.032935497725914,0.0025325714285714,473.42857142857144,232.4,381.62857142857143,179.34285714285716,4.651420618625359,2.692209749505482,6.974,102.531,-496.329,35.766,1.0616955571987206e-07,0.0023297734554295,6.343097985185184,10.281862974074071,0.0099589994315816,4.901767787858011e-06,0.0122936746547991
300.8,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0465361980916422,0.0002495150180668465,2.15533050499521e-05,1.8031,21.38080263333333,840.3225806451613,0.0168173810921902,,0.01614976249697902,6.4943017966675e-07,2.77,0.701,0.0001236607142857,0.0006801339285714,0.0316571428571428,3.129464285714285e-05,3.951497860199715,3.129464285714285e-05,3.19440730368096e-05,0.1057578155916422,9.099714479287651e-05,9.099714479287651e-05,,12.309652814285714,667.1612903225806,0.01555184306071306,,0.016845777099354114,0.6891436170205738,0.9296366666666666,0.0381446666666666,0.0322193333333333,2.860058816882215e-05,1.1735336409245885e-06,9.912387460412891e-07,5.9518746578937245,6.35796396949364,1.3212949738505285e-06,1.779771376944549e-06,9.508506203626873e-07,3.0913121888713966e-05,0.9251309386016118,0.9058965082785396,0.9346208857339984,0.0653791142660016,0.9139132310722058,0.8929166478988454,0.8953331698141715,0.9677263714333592,0.0322736285666407,0.0025325714285714,472.35714285714283,232.2,380.45714285714286,179.38571428571427,4.651420618625359,2.692209749505482,6.982,102.531,-496.329,35.897,1.0423174293933019e-07,0.0023297734554295,6.342475007407407,10.280805512962962,0.0101587128685841,5.105439949950114e-06,0.0124935917639636
300.90000000000003,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0465361980916422,0.00026407407407407315,2.1379499110442042e-05,1.7848,22.245463066666666,835.3548387096774,0.0168173810921902,,0.016160012310082895,6.4943017966675e-07,2.77,0.701,0.0001236607142857,0.0006801339285714,0.0316571428571428,3.129464285714285e-05,3.951497860199715,3.129464285714285e-05,3.19440730368096e-05,0.1057578155916422,9.100948509485095e-05,9.100948509485095e-05,,12.299416800000001,661.6774193548387,0.015555647448992236,,0.016869069319040864,0.6891436170205738,0.9296366666666666,0.0381446666666666,0.0322193333333333,2.860058816882215e-05,1.1735336409245885e-06,9.912387460412891e-07,5.9518746578937245,6.35796396949364,1.3056195694302188e-06,1.7815692467357951e-06,9.510398908794293e-07,3.0897446484293655e-05,0.9251309386016118,0.9060968065394862,0.9346208857339984,0.0653791142660016,0.9139132310722058,0.8931076640004005,0.8953331698141715,0.9672356574156994,0.0327643425843006,0.0025325714285714,471.2857142857143,232.0,379.2857142857143,179.42857142857142,4.651420618625359,2.692209749505482,6.975,102.531,-496.329,36.028,1.059253725177288e-07,0.0023297734554295,6.341852029629629,10.27974805185185,0.0100106358386595,4.962649593487589e-06,0.0123453719436826
301.0,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0465361980916422,0.0002786331300812998,2.120569317093198e-05,1.7665,23.1101235,830.3870967741935,0.0168173810921902,,0.016170262123186774,6.4943017966675e-07,2.77,0.701,0.0001236607142857,0.0006801339285714,0.0316571428571428,3.129464285714285e-05,3.951497860199715,3.129464285714285e-05,3.19440730368096e-05,0.1057578155916422,9.10218253968254e-05,9.10218253968254e-05,,12.289180785714287,656.1935483870968,0.015559451837271412,,0.016892361538727616,0.6891436170205738,0.9296366666666666,0.0381446666666666,0.0322193333333333,2.860058816882215e-05,1.1735336409245885e-06,9.912387460412891e-07,5.9518746578937245,6.35796396949364,1.3109729238738406e-06,1.7833671165270416e-06,9.512291613961712e-07,3.090279983873728e-05,0.9251309386016118,0.9062971048004332,0.9346208857339984,0.0653791142660016,0.9139132310722058,0.8932986801019555,0.8953331698141715,0.9674032426336976,0.0325967573663024,0.0025325714285714,470.2142857142857,231.8,378.1142857142857,179.47142857142856,4.651420618625359,2.692209749505482,6.975,102.531,-496.329,36.488,1.059253725177288e-07,0.0023297734554295,6.339664474074073,10.276034829629628,0.0100611869467655,5.030537480083961e-06,0.0123959909396752
301.1,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0465361980916422,0.0002931921860885265,2.1031887231421922e-05,1.7482,23.974783933333335,825.4193548387096,0.0168173810921902,,0.016180511936290654,6.4943017966675e-07,2.77,0.701,0.0001236607142857,0.0006801339285714,0.0316571428571428,3.129464285714285e-05,3.951497860199715,3.129464285714285e-05,3.19440730368096e-05,0.1057578155916422,9.103416569879985e-05,9.103416569879985e-05,,12.278944771428572,650.7096774193549,0.015563256225550588,,0.01691565375841437,0.6628404255330876,0.9437246666666664,0.0370589999999999,0.019217,2.7925841948187704e-05,1.0966162200817272e-06,5.686519847084529e-07,5.811457792778984,6.35796396949364,1.3209087257327402e-06,1.7851649863182878e-06,9.514184319129131e-07,2.9815402658628898e-05,0.9033052124756744,0.9064248923433535,0.9121731559160464,0.0878268440839534,0.8923521535512192,0.8934180647167296,0.8742104338419325,0.9333625873028836,0.0666374126971163,0.0025325714285714,469.14285714285717,231.6,376.9428571428571,179.5142857142857,4.651420618625359,2.692209749505482,7.015,100.613,-492.456,31.041,9.660508789898129e-08,0.0022861914608375,6.3655679851851845,10.320004224074074,0.0101986952122328,5.052896342686487e-06,0.012489939569413
301.2,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0465361980916422,0.0003077512420957532,2.0858081291911864e-05,1.7299,24.839444366666665,820.4516129032259,0.0168173810921902,,0.01619076174939453,6.4943017966675e-07,2.77,0.701,0.0001236607142857,0.0006801339285714,0.0316571428571428,3.129464285714285e-05,3.951497860199715,3.129464285714285e-05,3.19440730368096e-05,0.1057578155916422,9.10465060007743e-05,9.10465060007743e-05,,12.268708757142857,645.2258064516129,0.015567060613829764,,0.016938945978101118,0.6628404255330876,0.9437246666666664,0.0370589999999999,0.019217,2.7925841948187704e-05,1.0966162200817272e-06,5.686519847084529e-07,5.811457792778984,6.207966629088507,1.3746615482688686e-06,1.7869628561095342e-06,9.51607702429655e-07,2.9869155481165023e-05,0.9033052124756744,0.906552679886274,0.9121731559160464,0.0878268440839534,0.8923521535512192,0.8935374493315037,0.8742104338419325,0.9350453039205856,0.0649546960794142,0.0025325714285714,468.07142857142856,231.4,375.77142857142854,179.55714285714285,4.651420618625359,2.692209749505482,7.005,102.513,-491.522,35.503,9.885530946569385e-08,0.002329364448181,6.344348696296295,10.283985968518518,0.0106632292557654,5.609223927709032e-06,0.0129982029278742
301.3,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0465361980916422,0.0003223102981029799,2.0684275352401806e-05,1.7116,25.7041048,815.483870967742,0.0168173810921902,,0.01620101156249841,6.4943017966675e-07,2.77,0.701,0.0001236607142857,0.0006801339285714,0.0316571428571428,3.129464285714285e-05,3.951497860199715,3.129464285714285e-05,3.19440730368096e-05,0.1057578155916422,9.105884630274874e-05,9.105884630274874e-05,,12.258472742857144,639.741935483871,0.01557086500210894,,0.01696223819778787,0.6628404255330876,0.9437246666666664,0.0370589999999999,0.019217,2.7925841948187704e-05,1.0966162200817272e-06,5.686519847084529e-07,5.811457792778984,6.207966629088507,1.4636887420400283e-06,1.7887607259007806e-06,9.51796972946397e-07,2.9958182674936183e-05,0.9033052124756744,0.9066804674291944,0.9121731559160464,0.0878268440839534,0.8923521535512192,0.8936568339462779,0.8742104338419325,0.9378322745635772,0.0621677254364227,0.0025325714285714,467.0,231.2,374.6,179.6,4.651420618625359,2.692209749505482,7.038,102.506,-499.058,35.503,9.162204901219977e-08,0.0023292053898066,6.344348696296295,10.283985968518518,0.0115042706423731,6.529397695052296e-06,0.0138400054298748
301.40000000000003,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0465361980916422,0.00033686935411020655,2.0510469412891748e-05,1.6933,26.568765233333334,810.516129032258,0.0168173810921902,,0.016211261375602286,6.4943017966675e-07,2.77,0.701,0.0001236607142857,0.0006801339285714,0.0316571428571428,3.129464285714285e-05,3.951497860199715,3.129464285714285e-05,3.19440730368096e-05,0.1057578155916422,9.107118660472319e-05,9.107118660472319e-05,,12.24823672857143,634.258064516129,0.015574669390388115,,0.016985530417474623,0.6628404255330876,0.9437246666666664,0.0370589999999999,0.019217,2.7925841948187704e-05,1.0966162200817272e-06,5.686519847084529e-07,5.811457792778984,6.207966629088507,1.2813460785929705e-06,1.7905585956920269e-06,9.519862434631389e-07,2.9775840011489128e-05,0.9033052124756744,0.9068082549721148,0.9121731559160464,0.0878268440839534,0.8923521535512192,0.893776218561052,0.8742104338419325,0.932124090036296,0.067875909963704,0.0025325714285714,465.92857142857144,231.0,373.42857142857144,179.64285714285714,4.651420618625359,2.692209749505482,6.975,101.213,-499.998,35.372,1.059253725177288e-07,0.0022998250357881,6.344971674074073,10.28504342962963,0.0098112224660136,4.804848445088193e-06,0.0121158523502468
301.5,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0465361980916422,0.0003514284101174332,2.033666347338169e-05,1.675,27.433425666666665,805.5483870967741,0.0168173810921902,,0.016221511188706166,6.4943017966675e-07,2.77,0.701,0.0001236607142857,0.0006801339285714,0.0316571428571428,3.129464285714285e-05,3.951497860199715,3.129464285714285e-05,3.19440730368096e-05,0.1057578155916422,9.108352690669764e-05,9.108352690669764e-05,,12.238000714285715,628.7741935483871,0.015578473778667293,,0.017008822637161372,0.6628404255330876,0.9437246666666664,0.0370589999999999,0.019217,2.7925841948187704e-05,1.0966162200817272e-06,5.686519847084529e-07,5.811457792778984,6.207966629088507,1.2091249917616371e-06,1.7923564654832733e-06,9.521755139798808e-07,2.970361892465779e-05,0.9033052124756744,0.9069360425150352,0.9121731559160464,0.0878268440839534,0.8923521535512192,0.893895603175826,0.8742104338419325,0.9298632297274644,0.0701367702725355,0.0025325714285714,464.85714285714283,230.8,372.25714285714287,179.68571428571428,4.651420618625359,2.692209749505482,6.992,92.298,-500.018,35.634,1.0185913880541149e-07,0.0020972528346474,6.343725718518518,10.282928507407409,0.0093309330111647,4.7752549576179815e-06,0.0114329611007698
301.6,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0465361980916422,0.0003659874661246599,2.016285753387163e-05,1.6567,28.2980861,800.5806451612904,0.0168173810921902,,0.016231761001810046,6.4943017966675e-07,2.77,0.701,0.0001236607142857,0.0006801339285714,0.0316571428571428,3.129464285714285e-05,3.951497860199715,3.129464285714285e-05,3.19440730368096e-05,0.1057578155916422,9.10958672086721e-05,9.10958672086721e-05,,12.2277647,623.2903225806451,0.015582278166946469,,0.017032114856848125,0.6628404255330876,0.9437246666666664,0.0370589999999999,0.019217,2.7925841948187704e-05,1.0966162200817272e-06,5.686519847084529e-07,5.811457792778984,6.207966629088507,1.1329959781087506e-06,1.7941543352745197e-06,9.523647844966228e-07,2.9627489911004908e-05,0.9033052124756744,0.9070638300579555,0.9121731559160464,0.0878268440839534,0.8923521535512192,0.8940149877906001,0.8742104338419325,0.9274800328957656,0.0725199671042344,0.0025325714285714,463.7857142857143,230.6,371.0857142857143,179.72857142857143,4.651420618625359,2.692209749505482,7.0,85.293,-500.957,35.503,1e-07,0.0019380808470994,6.344348696296295,10.283985968518518,0.0087704765843451,4.56076006130786e-06,0.0107131181915059
301.7,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0465361980916422,0.00038054652213188655,1.998905159436157e-05,1.6383999999999999,29.162746533333333,795.6129032258065,0.0168173810921902,,0.016242010814913922,6.4943017966675e-07,2.77,0.701,0.0001236607142857,0.0006801339285714,0.0316571428571428,3.129464285714285e-05,3.951497860199715,3.129464285714285e-05,3.19440730368096e-05,0.1057578155916422,9.110820751064653e-05,9.110820751064653e-05,,12.217528685714287,617.8064516129032,0.015586082555225644,,0.017055407076534877,0.6628404255330876,0.9437246666666664,0.0370589999999999,0.019217,2.7925841948187704e-05,1.0966162200817272e-06,5.686519847084529e-07,5.811457792778984,6.207966629088507,1.0745113579518728e-06,1.795952205065766e-06,9.525540550133647e-07,2.956900529084803e-05,0.9033052124756744,0.907191617600876,0.9121731559160464,0.0878268440839534,0.8923521535512192,0.8941343724053742,0.8742104338419325,0.92564918871727,0.07435081128273,0.0025325714285714,462.7142857142857,230.4,369.9142857142857,179.77142857142857,4.651420618625359,2.692209749505482,7.032,76.12,-501.895,35.503,9.289663867799349e-08,0.00172964620873,6.344348696296295,10.283985968518518,0.0084257502697079,4.716530144170397e-06,0.0101601130085821
301.8,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0465361980916422,0.0003951055781391132,1.981524565485151e-05,1.6200999999999999,30.027406966666668,790.6451612903226,0.0168173810921902,,0.016252260628017802,6.4943017966675e-07,2.77,0.701,0.0001236607142857,0.0006801339285714,0.0316571428571428,3.129464285714285e-05,3.951497860199715,3.129464285714285e-05,3.19440730368096e-05,0.1057578155916422,9.112054781262098e-05,9.112054781262098e-05,,12.207292671428572,612.3225806451613,0.01558988694350482,,0.01707869929622163,0.6628404255330876,0.9437246666666664,0.0370589999999999,0.019217,2.7925841948187704e-05,1.0966162200817272e-06,5.686519847084529e-07,5.811457792778984,6.207966629088507,9.929353361132169e-07,1.7977500748570124e-06,9.527433255301066e-07,2.948742926900937e-05,0.9033052124756744,0.9073194051437964,0.9121731559160464,0.0878268440839534,0.8923521535512192,0.8942537570201481,0.8742104338419325,0.9230954748641664,0.0769045251358335,0.0025325714285714,461.64285714285717,230.2,368.74285714285713,179.81428571428572,4.651420618625359,2.692209749505482,7.049,68.125,-503.788,35.438,8.933054837332925e-08,0.0015479788225135,6.344657807407407,10.284510662962962,0.0078362305970895,4.556134587107264e-06,0.0093887655541902
301.90000000000003,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0465361980916422,0.0004096646341463399,1.9641439715341453e-05,1.6018,30.8920674,785.6774193548387,0.0168173810921902,,0.016262510441121678,6.4943017966675e-07,2.77,0.701,0.0001236607142857,0.0006801339285714,0.0316571428571428,3.129464285714285e-05,3.951497860199715,3.129464285714285e-05,3.19440730368096e-05,0.1057578155916422,9.113288811459544e-05,9.113288811459544e-05,,12.197056657142857,606.8387096774194,0.015593691331783996,,0.01710199151590838,0.6628404255330876,0.9437246666666664,0.0370589999999999,0.019217,2.7925841948187704e-05,1.0966162200817272e-06,5.686519847084529e-07,5.811457792778984,6.207966629088507,9.056637684240308e-07,1.7995479446482588e-06,9.529325960468485e-07,2.9400157701320183e-05,0.9033052124756744,0.9074471926867168,0.9121731559160464,0.0878268440839534,0.8923521535512192,0.8943731416349222,0.8742104338419325,0.9203634635896922,0.0796365364103077,0.0025325714285714,460.57142857142856,230.0,367.57142857142856,179.85714285714286,4.651420618625359,2.692209749505482,6.961,73.426,-501.904,35.372,1.093956366272092e-07,0.0016684314572019,6.344971674074073,10.28504342962963,0.0068918639487734,3.2680844150618656e-06,0.0085635634903904
302.0,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0465361980916422,0.00042422369015356656,1.9467633775831395e-05,1.5835,31.756727833333333,780.7096774193549,0.0168173810921902,,0.016272760254225558,6.4943017966675e-07,2.77,0.701,0.0001236607142857,0.0006801339285714,0.0316571428571428,3.129464285714285e-05,3.951497860199715,3.129464285714285e-05,3.19440730368096e-05,0.1057578155916422,9.114522841656989e-05,9.114522841656989e-05,,12.186820642857143,601.3548387096774,0.015597495720063172,,0.01712528373559513,0.6554747622526624,0.947464,0.0383783333333333,0.0141576666666666,2.772494375638199e-05,1.1230370052375042e-06,4.14285410374365e-07,5.769650231005532,6.207966629088507,8.607075563163511e-07,1.801345814439505e-06,9.531218665635905e-07,2.8999936723072703e-05,0.8968068449717785,0.9075533909688266,0.9058884438588976,0.0941115561411023,0.8859325822296101,0.8944711987702223,0.8679213738471656,0.9078346612110382,0.0921653387889618,0.0025325714285714,459.5,229.8,366.4,179.9,4.651420618625359,2.692209749505482,6.994,65.493,-500.015,35.569,1.0139113857366795e-07,0.0014881728737303,6.344034829629629,10.28345320185185,0.0066468909598215,3.4132284154223654e-06,0.0081384770619673
302.1,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0465361980916422,0.00043878274616079323,1.9293827836321337e-05,1.5652,32.62138826666667,775.741935483871,0.0168173810921902,,0.016283010067329434,6.4943017966675e-07,2.77,0.701,0.0001236607142857,0.0006801339285714,0.0316571428571428,3.129464285714285e-05,3.951497860199715,3.129464285714285e-05,3.19440730368096e-05,0.1057578155916422,9.115756871854433e-05,9.115756871854433e-05,,12.17658462857143,595.8709677419355,0.01560130010834235,,0.017148575955281884,0.6554747622526624,0.947464,0.0383783333333333,0.0141576666666666,2.772494375638199e-05,1.1230370052375042e-06,4.14285410374365e-07,5.769650231005532,6.163306587221622,7.978254736948297e-07,1.8031436842307515e-06,9.533111370803324e-07,2.8937054640451185e-05,0.8968068449717785,0.9075188964741808,0.9058884438588976,0.0941115561411023,0.8859325822296101,0.8944299335129562,0.8679213738471656,0.9058661557374544,0.0941338442625456,0.0025325714285714,458.42857142857144,229.6,365.2285714285714,179.94285714285715,4.651420618625359,2.692209749505482,7.035,55.894,-502.848,36.094,9.225714271547629e-08,0.001270058397146,6.341538162962962,10.279215285185185,0.0062702596792771,3.5733062755004984e-06,0.0075438913826987
302.2,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0465361980916422,0.00045334180216801995,1.9120021896811275e-05,1.5469,33.4860487,770.7741935483871,0.0168173810921902,,0.016293259880433314,6.4943017966675e-07,2.77,0.701,0.0001236607142857,0.0006801339285714,0.0316571428571428,3.129464285714285e-05,3.951497860199715,3.129464285714285e-05,3.19440730368096e-05,0.1057578155916422,9.116990902051878e-05,9.116990902051878e-05,,12.166348614285715,590.3870967741935,0.015605104496621525,,0.017171868174968633,0.6554747622526624,0.947464,0.0383783333333333,0.0141576666666666,2.772494375638199e-05,1.1230370052375042e-06,4.14285410374365e-07,5.769650231005532,6.163306587221622,7.692672912353016e-07,1.804941554021998e-06,9.535004075970743e-07,2.890849645799165e-05,0.8968068449717785,0.9074844019795354,0.9058884438588976,0.0941115561411023,0.8859325822296101,0.89438866825569,0.8679213738471656,0.904972150066148,0.0950278499338519,0.0025325714285714,457.35714285714283,229.4,364.0571428571429,179.9857142857143,4.651420618625359,2.692209749505482,6.971,61.148,-505.331,35.503,1.0690548792226564e-07,0.0013894430684632,6.344348696296295,10.283985968518518,0.0058815536141023,2.860922489696341e-06,0.0072738576050552
302.3,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0465361980916422,0.0004679008581752466,1.894621595730122e-05,1.5286,34.35070913333333,765.8064516129032,0.0168173810921902,,0.016303509693537194,6.4943017966675e-07,2.77,0.701,0.0001236607142857,0.0006801339285714,0.0316571428571428,3.129464285714285e-05,3.951497860199715,3.129464285714285e-05,3.19440730368096e-05,0.1057578155916422,9.118224932249323e-05,9.118224932249323e-05,,12.1561126,584.9032258064516,0.0156089088849007,,0.017195160394655386,0.6554747622526624,0.947464,0.0383783333333333,0.0141576666666666,2.772494375638199e-05,1.1230370052375042e-06,4.14285410374365e-07,5.769650231005532,6.163306587221622,7.69459359057835e-07,1.8067394238132441e-06,9.536896781138161e-07,2.890868852581419e-05,0.8968068449717785,0.9074499074848896,0.9058884438588976,0.0941115561411023,0.8859325822296101,0.8943474029984239,0.8679213738471656,0.9049781626939778,0.0950218373060222,0.0025325714285714,456.2857142857143,229.2,362.8857142857143,180.02857142857144,4.651420618625359,2.692209749505482,7.034,54.399,-502.518,35.306,9.24698173938223e-08,0.0012360880728941,6.34528554074074,10.285576196296295,0.0060362035325104,3.382109613354075e-06,0.007275673715018
302.40000000000003,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,,0.0592216175,0.0465361980916422,0.0004824599141824733,1.877241001779116e-05,1.5103,35.215369566666666,760.8387096774194,0.0168173810921902,,0.01631375950664107,6.4943017966675e-07,2.77,0.701,0.0001236607142857,0.0006801339285714,0.0316571428571428,3.129464285714285e-05,3.951497860199715,3.129464285714285e-05,3.19440730368096e-05,0.1057578155916422,9.119458962446768e-05,9.119458962446768e-05,,12.145876585714285,579.4193548387098,0.015612713273179877,,0.01721845261434214,0.6554747622526624,0.947464,0.0383783333333333,0.0141576666666666,2.772494375638199e-05,1.1230370052375042e-06,4.14285410374365e-07,5.769650231005532,6.163306587221622,7.130704664439562e-07,1.8085372936044906e-06,9.538789486305582e-07,2.8852299633200312e-05,0.8968068449717785,0.907415412990244,0.9058884438588976,0.0941115561411023,0.8859325822296101,0.8943061377411575,0.8679213738471656,0.9032129246622184,0.0967870753377816,0.0025325714285714,455.2142857142857,229.0,361.7142857142857,180.07142857142858,4.651420618625359,2.692209749505482,6.971,56.846,-502.51,35.175,1.0690548792226564e-07,0.0012916903360676,6.345908518518518,10.286633657407409,0.0054481604832085,2.6340028130320306e-06,0.0067424848220891
