node_a,node_b,rho,abs_rho,sign,qvalue,pvalue,cooccurrence,community_a,community_b,same_community,phylum_a,phylum_b,same_phylum
Desulfuromonadaceae.1,Syner-01.1,0.744175697234484,0.744175697234484,positive,0.02417795685851426,0.0014649904338731763,5,0,3,0,Desulfobacterota,Synergistota,0
Leucobacter.1,Rhizobiaceae.1,0.7441488446548851,0.7441488446548851,positive,0.02417795685851426,0.0014658859785381894,7,6,6,1,Actinobacteriota,Proteobacteria,0
EBM-39.1,Intestinimonas.1,0.7435212977889609,0.7435212977889609,positive,0.02440531598821908,0.0014869409170362,13,0,0,1,Synergistota,Firmicutes,0
Lachnoclostridium.1,Methanosarcina.1,0.7435212977889608,0.7435212977889608,positive,0.02440531598821908,0.0014869409170362043,12,2,0,0,Firmicutes,Halobacterota,0
Thermovirga.2,Lachnoclostridium.1,0.7432915921288014,0.7432915921288014,positive,0.02440531598821908,0.0014947084693051678,12,0,2,0,Synergistota,Firmicutes,0
Romboutsia.1,Azoarcus.2,0.7432439469150423,0.7432439469150423,positive,0.02440531598821908,0.0014963236908936456,9,0,0,1,Firmicutes,Proteobacteria,0
midas_g_2178.1,Aminiphilus.1,0.7432439469150423,0.7432439469150423,positive,0.02440531598821908,0.0014963236908936456,9,5,5,1,Chloroflexi,Synergistota,0
Thermovirga.2,Trichloromonas.1,0.7431896412704623,0.7431896412704623,positive,0.02440531598821908,0.0014981664229221261,4,0,0,1,Synergistota,Desulfobacterota,0
Dysgonomonas.1,midas_g_3409.1,-0.7428571428571428,0.7428571428571428,negative,0.02448898247743189,0.0015094888782350335,15,2,5,0,Bacteroidota,WS1,0
Acetobacterium.1,Petrimonas.1,0.7428571428571428,0.7428571428571428,positive,0.02448898247743189,0.0015094888782350335,15,3,0,0,Firmicutes,Bacteroidota,0
Thermovirga.1,Desulfurispora.1,0.7420890720695954,0.7420890720695954,positive,0.02483073885125292,0.0015359074705229815,3,5,5,1,Synergistota,Firmicutes,0
Desulfosporosinus.1,Desulfovibrio.1,-0.7420625210016939,0.7420625210016939,negative,0.02483073885125292,0.0015368273382738325,7,2,3,0,Firmicutes,Desulfobacterota,0
Desulfobulbus.1,Thauera.1,0.7418246905762974,0.7418246905762974,positive,0.024863013187055194,0.001545086837160195,7,3,3,1,Desulfobacterota,Proteobacteria,0
Lentimicrobium.1,Thermovirga.2,-0.7417339869769682,0.7417339869769682,negative,0.024863013187055194,0.0015482462424173565,13,5,0,0,Bacteroidota,Synergistota,0
Syner-01.2,Ruminiclostridium.1,0.7417339869769682,0.7417339869769682,positive,0.024863013187055194,0.0015482462424173565,13,3,3,1,Synergistota,Firmicutes,0
Acinetobacter.2,Desulfobulbus.1,0.7413571269033499,0.7413571269033499,positive,0.0250239523988051,0.0015614288853113198,6,0,3,0,Proteobacteria,Desulfobacterota,0
Desulfuromonadaceae.1,Syner-01.2,0.7405847965630552,0.7405847965630552,positive,0.025410014466629355,0.0015887276949578793,5,0,3,0,Desulfobacterota,Synergistota,0
Aquamicrobium.2,Proteiniclasticum.1,0.7401831639706126,0.7401831639706126,positive,0.025587791107407314,0.001603074951278771,5,0,0,1,Proteobacteria,Firmicutes,0
Methanobacterium.1,Sphingopyxis.1,-0.7399466761649754,0.7399466761649754,negative,0.025671653499852252,0.0016115715282842705,13,5,2,0,Euryarchaeota,Proteobacteria,0
Sulfurospirillum.1,Aminiphilus.1,-0.7395553913472256,0.7395553913472256,negative,0.025793066899638194,0.0016257092816621774,9,3,5,0,Campylobacterota,Synergistota,0
Anaerovorax.1,Aminiphilus.1,0.7395553913472256,0.7395553913472256,positive,0.025793066899638194,0.0016257092816621774,9,5,5,1,Firmicutes,Synergistota,0
Devosia.1,Proteiniclasticum.1,0.7387982030366117,0.7387982030366117,positive,0.026179163965381322,0.0016533512672338843,4,0,0,1,Proteobacteria,Firmicutes,0
Lachnoclostridium.1,midas_g_76603.1,-0.7385244788654756,0.7385244788654756,negative,0.026286280338059468,0.0016634364594376395,6,2,5,0,Firmicutes,Firmicutes,1
Acetobacterium.1,midas_g_114295.1,0.7383559972146335,0.7383559972146335,positive,0.026332204348411544,0.0016696686349504351,12,3,0,0,Firmicutes,Armatimonadota,0
Methanosarcina.1,Intestinimonas.1,0.7381593653529829,0.7381593653529829,positive,0.026394708902504723,0.0016769658428647056,13,0,0,1,Halobacterota,Firmicutes,0
midas_g_3409.1,Methanothrix.1,0.7379422901077101,0.7379422901077101,positive,0.026427132422000267,0.001685051510203423,4,5,5,1,WS1,Halobacterota,0
Acinetobacter.1,Sphingopyxis.1,0.7379248658318425,0.7379248658318425,positive,0.026427132422000267,0.0016857018912605957,12,2,2,1,Proteobacteria,Proteobacteria,1
Sulfurospirillum.1,Desulfosporosinus.2,-0.7377970484010455,0.7377970484010455,negative,0.026447728389492657,0.001690479001905346,5,3,6,0,Campylobacterota,Firmicutes,0
Proteiniphilum.1,Aminiphilus.1,0.7377111135633173,0.7377111135633173,positive,0.026447728389492657,0.0016936968919379536,9,5,5,1,Bacteroidota,Synergistota,0
Dysgonomonas.1,Methanobacterium.5,-0.737328012083223,0.737328012083223,negative,0.026620170936535698,0.0017081024170468781,6,2,5,0,Bacteroidota,Euryarchaeota,0
Christensenellaceae_R-7_group.4,Aquamicrobium.2,0.7369450611056588,0.7369450611056588,positive,0.02679337779763103,0.0017226006440563592,7,0,0,1,Firmicutes,Proteobacteria,0
EBM-39.1,Comamonadaceae.3,0.7363720545409901,0.7363720545409901,positive,0.02702747560311074,0.0017444789734987482,13,0,0,1,Synergistota,Proteobacteria,0
Acinetobacter.1,Terrisporobacter.1,0.7363720545409901,0.7363720545409901,positive,0.02702747560311074,0.0017444789734987482,13,2,0,0,Proteobacteria,Firmicutes,0
midas_g_114295.1,Proteiniclasticum.1,0.7361785367646199,0.7361785367646199,positive,0.02708971766728007,0.0017519180807941638,5,0,0,1,Armatimonadota,Firmicutes,0
Dysgonomonas.1,Thermovirga.1,-0.7360140533132976,0.7360140533132976,negative,0.02713480154076516,0.0017582611077949382,7,2,5,0,Bacteroidota,Synergistota,0
Petrimonas.2,Intestinimonas.1,-0.7358222472675819,0.7358222472675819,negative,0.02719629818332715,0.0017656810996880324,9,5,0,0,Bacteroidota,Firmicutes,0
midas_g_36215.3,Desulfosporosinus.2,0.7355996886677094,0.7355996886677094,positive,0.02722346819892764,0.0017743222926167315,3,6,6,1,Bacteroidota,Firmicutes,0
Bacteria (unclassified).1,midas_g_36215.3,0.7355996886677094,0.7355996886677094,positive,0.02722346819892764,0.0017743222926167315,3,6,6,1,Bacteria (unclassified),Bacteroidota,0
Fermentimonas.2,Intestinimonas.1,0.7352415026833631,0.7352415026833631,positive,0.027374413046908457,0.0017883008231935095,13,0,0,1,Bacteroidota,Firmicutes,0
Pseudarcobacter.1,Syner-01.1,0.7351649695595762,0.7351649695595762,positive,0.027374413046908457,0.0017912990479508,11,3,3,1,Campylobacterota,Synergistota,0
Taibaiella.1,Aminiphilus.1,-0.735082526214792,0.735082526214792,negative,0.027374413046908457,0.0017945333297139684,5,2,5,0,Bacteroidota,Synergistota,0
Lentimicrobium.1,midas_g_76603.1,0.7341001711105166,0.7341001711105166,positive,0.027907594867754067,0.0018334340794383215,8,5,5,1,Bacteroidota,Firmicutes,0
EBM-39.1,Azoarcus.2,0.7340225579955009,0.7340225579955009,positive,0.027907594867754067,0.0018365361786156205,9,0,0,1,Synergistota,Proteobacteria,0
Geobacteraceae.1,midas_g_49937.1,0.7335446158454199,0.7335446158454199,positive,0.028145269404265785,0.001855732048632909,5,5,5,1,Desulfobacterota,Chloroflexi,0
Intestinimonas.1,Aminiphilus.1,-0.7328328876559018,0.7328328876559018,negative,0.028528692727977263,0.0018846161799585838,7,0,5,0,Firmicutes,Synergistota,0
Stenotrophomonas.2,Rhizobiaceae.1,0.7321428571428571,0.7321428571428571,positive,0.028836547289564574,0.001912963600978562,6,6,6,1,Proteobacteria,Proteobacteria,1
Methanobacterium.1,midas_g_3409.1,0.7321428571428571,0.7321428571428571,positive,0.028836547289564574,0.001912963600978562,15,5,5,1,Euryarchaeota,WS1,0
Lachnoclostridium.1,midas_g_49937.1,-0.732072327637043,0.732072327637043,negative,0.028836547289564574,0.00191588024179752,3,2,5,0,Firmicutes,Chloroflexi,0
Comamonadaceae.3,midas_g_30443.1,-0.7316835130490096,0.7316835130490096,negative,0.028981759390680394,0.00193202328688303,8,0,5,0,Proteobacteria,Desulfobacterota,0
Thermovirga.2,Intestinimonas.1,0.7316636851520572,0.7316636851520572,positive,0.028981759390680394,0.0019328494326486354,13,0,0,1,Synergistota,Firmicutes,0
Aminivibrio.1,midas_g_30443.1,-0.7310299322905746,0.7310299322905746,negative,0.02922640229854698,0.001959405150781629,10,0,5,0,Synergistota,Desulfobacterota,0
midas_g_98124.1,Christensenellaceae_R-7_group.3,-0.7310299322905746,0.7310299322905746,negative,0.02922640229854698,0.001959405150781629,9,2,3,0,Firmicutes,Firmicutes,1
Methanobacterium.3,Lachnoclostridium.1,0.7310101221050119,0.7310101221050119,positive,0.02922640229854698,0.0019602399419639317,13,2,2,1,Euryarchaeota,Firmicutes,0
Christensenellaceae_R-7_group.4,Methanosarcina.1,0.7303355548484114,0.7303355548484114,positive,0.029487163024028134,0.001988836804681449,8,0,0,1,Firmicutes,Halobacterota,0
Dysgonomonas.1,Ercella.1,-0.7303355548484114,0.7303355548484114,negative,0.029487163024028134,0.001988836804681449,8,2,5,0,Bacteroidota,Firmicutes,0
Aminivibrio.1,Aminiphilus.1,-0.7303340024276842,0.7303340024276842,negative,0.029487163024028134,0.0019889030004838983,9,0,5,0,Synergistota,Synergistota,1
Petrimonas.2,Anaerovorax.1,0.7297593447834028,0.7297593447834028,positive,0.029796457617022248,0.002013528460920412,11,5,5,1,Bacteroidota,Firmicutes,0
Terrisporobacter.1,midas_g_84729.1,-0.7292921832897943,0.7292921832897943,negative,0.030039215130344687,0.002033727334831976,4,0,5,0,Firmicutes,Chloroflexi,0
Trichloromonas.1,JGI-0000079-D21.1,0.7287753051374278,0.7287753051374278,positive,0.030222302308164535,0.0020562650589071004,4,0,6,0,Desulfobacterota,Synergistota,0
Acinetobacter.1,Christensenellaceae_R-7_group.1,-0.7286083036669194,0.7286083036669194,negative,0.030222302308164535,0.002063589612769439,9,2,5,0,Proteobacteria,Firmicutes,0
Methanosarcina.1,Anaerovorax.1,-0.7285714285714285,0.7285714285714285,negative,0.030222302308164535,0.0020652097446907935,14,0,5,0,Halobacterota,Firmicutes,0
midas_g_36215.1,midas_g_2178.1,0.7285714285714285,0.7285714285714285,positive,0.030222302308164535,0.0020652097446907935,15,5,5,1,Bacteroidota,Chloroflexi,0
Petrimonas.1,Christensenellaceae_R-7_group.2,-0.7285714285714285,0.7285714285714285,negative,0.030222302308164535,0.0020652097446907935,14,0,5,0,Bacteroidota,Firmicutes,0
Mesotoga.1,Rhizobiaceae.1,-0.7282665369626313,0.7282665369626313,negative,0.03036278348520693,0.0020786445179969883,7,3,6,0,Thermotogota,Proteobacteria,0
Methanobacteriaceae.1,Ercella.2,0.7279574698580116,0.7279574698580116,positive,0.030506472318092698,0.002092334781953307,11,3,3,1,Euryarchaeota,Firmicutes,0
Desulfuromonadaceae.1,Proteiniclasticum.1,0.7278481012658228,0.7278481012658228,positive,0.030521149908806867,0.002097196608613229,4,0,0,1,Desulfobacterota,Firmicutes,0
midas_g_114295.1,Christensenellaceae_R-7_group.2,-0.7276032399736437,0.7276032399736437,negative,0.030623746917002228,0.0021081144460990547,11,0,5,0,Armatimonadota,Firmicutes,0
Methanobacterium.1,Proteiniphilum.2,0.727392967453308,0.727392967453308,positive,0.030704132829427175,0.0021175264020294603,10,5,5,1,Euryarchaeota,Bacteroidota,0
Methanobacterium.4,Ercella.1,0.7272205327603918,0.7272205327603918,positive,0.03076007561167356,0.002125269844585757,8,5,5,1,Euryarchaeota,Firmicutes,0
Aminivibrio.1,midas_g_76603.1,-0.7265709385863062,0.7265709385863062,negative,0.031128331228237837,0.002154645132382763,8,0,5,0,Synergistota,Firmicutes,0
Christensenellaceae_R-7_group.1,Ca_Caldatribacterium.1,0.7263636363636365,0.7263636363636365,positive,0.03120780149403607,0.0021640877883321715,10,5,5,1,Firmicutes,Caldatribacteriota,0
Christensenellaceae_R-7_group.1,Geobacteraceae.1,0.7261555949326206,0.7261555949326206,positive,0.03123116349890116,0.0021735974596304836,11,5,5,1,Firmicutes,Desulfobacterota,0
Burkholderiales.1,Ercella.2,-0.7261555949326206,0.7261555949326206,negative,0.03123116349890116,0.0021735974596304836,11,2,3,0,Proteobacteria,Firmicutes,0
Acinetobacter.2,Syner-01.2,0.7258890724618993,0.7258890724618993,positive,0.03135001876027483,0.0021858292731680817,6,0,3,0,Proteobacteria,Synergistota,0
Monoglobus.2,Ercella.1,-0.7254016855124449,0.7254016855124449,negative,0.03148466933570021,0.0022083402309454846,5,2,5,0,Firmicutes,Firmicutes,1
Monoglobus.2,Petrimonas.2,-0.7251462945248,0.7251462945248,negative,0.03148466933570021,0.0022202099956158154,8,2,5,0,Firmicutes,Bacteroidota,0
Desulfuromonadaceae.1,Mesotoga.1,0.7250397507341686,0.7250397507341686,positive,0.03148466933570021,0.002225176911830313,5,0,3,0,Desulfobacterota,Thermotogota,0
Terrisporobacter.1,midas_g_49937.1,-0.7250397507341685,0.7250397507341685,negative,0.03148466933570021,0.0022251769118303197,4,0,5,0,Firmicutes,Chloroflexi,0
Petrimonas.1,Sulfurospirillum.1,0.7249999999999999,0.7249999999999999,positive,0.03148466933570021,0.0022270323137542148,15,0,3,0,Bacteroidota,Campylobacterota,0
EBM-39.1,Lentimicrobium.1,-0.7249999999999999,0.7249999999999999,negative,0.03148466933570021,0.0022270323137542148,15,0,5,0,Synergistota,Bacteroidota,0
JGI-0000079-D21.1,Sphaerochaeta.1,-0.7249999999999999,0.7249999999999999,negative,0.03148466933570021,0.0022270323137542148,14,6,5,0,Synergistota,Spirochaetota,0
Methanobacterium.1,Geobacteraceae.1,0.7249999999999999,0.7249999999999999,positive,0.03148466933570021,0.0022270323137542148,14,5,5,1,Euryarchaeota,Desulfobacterota,0
Lentimicrobium.1,Aminiphilus.1,0.7248011690759593,0.7248011690759593,positive,0.031536617598132616,0.0022363315596668704,9,5,5,1,Bacteroidota,Synergistota,0
midas_g_114295.1,Intestinimonas.1,0.7246663001502162,0.7246663001502162,positive,0.031536617598132616,0.002242657030156456,12,0,0,1,Armatimonadota,Firmicutes,0
Comamonadaceae.3,Oscillibacter.2,0.7246663001502162,0.7246663001502162,positive,0.031536617598132616,0.002242657030156456,12,0,6,0,Proteobacteria,Firmicutes,0
Christensenellaceae_R-7_group.2,midas_g_92370.1,0.7241918126522868,0.7241918126522868,positive,0.03173841247502283,0.0022650250155851837,4,5,5,1,Firmicutes,Firmicutes,1
Terrisporobacter.1,midas_g_92370.1,-0.7241918126522868,0.7241918126522868,negative,0.03173841247502283,0.0022650250155851837,3,0,5,0,Firmicutes,Firmicutes,1
EBM-39.1,Lachnoclostridium.1,0.7238608788570413,0.7238608788570413,positive,0.03181802519501572,0.0022807312835138984,13,0,2,0,Synergistota,Firmicutes,0
Fermentimonas.2,Petrimonas.1,0.7238608788570412,0.7238608788570412,positive,0.03181802519501572,0.0022807312835139,13,0,0,1,Bacteroidota,Bacteroidota,1
Aquamicrobium.2,Devosia.1,0.7236729090817502,0.7236729090817502,positive,0.03181802519501572,0.002289691215152828,6,0,0,1,Proteobacteria,Proteobacteria,1
midas_g_97954.1,Methanobacterium.5,-0.7236729090817502,0.7236729090817502,negative,0.03181802519501572,0.002289691215152828,3,0,5,0,Firmicutes,Euryarchaeota,0
Aquamicrobium.2,midas_g_76603.1,-0.723649660518701,0.723649660518701,negative,0.03181802519501572,0.002290801359247058,5,0,5,0,Proteobacteria,Firmicutes,0
midas_g_97954.1,Oscillibacter.2,0.7233379496506732,0.7233379496506732,positive,0.0319692565139097,0.002305727607609251,11,0,6,0,Firmicutes,Firmicutes,1
Thauera.1,Aquamicrobium.2,0.7231308721195464,0.7231308721195464,positive,0.03205120654414737,0.0023156865155049004,7,3,0,0,Proteobacteria,Proteobacteria,1
midas_g_15299.1,Aminiphilus.1,-0.7229568912920511,0.7229568912920511,negative,0.032084206730083574,0.002324080337652964,9,3,5,0,Bacteroidota,Synergistota,0
EBM-39.1,Proteiniclasticum.1,0.7229135344563559,0.7229135344563559,positive,0.032084206730083574,0.002326175907928252,5,0,0,1,Synergistota,Firmicutes,0
Christensenellaceae_R-7_group.1,Petrimonas.2,0.7227272727272729,0.7227272727272729,positive,0.03215259953557726,0.0023351957474999274,10,5,5,1,Firmicutes,Bacteroidota,0
Comamonadaceae.3,Romboutsia.1,0.7220735680450484,0.7220735680450484,positive,0.03250760609581807,0.0023670738426833176,13,0,0,1,Proteobacteria,Firmicutes,0
midas_g_97954.1,midas_g_49937.1,-0.7219467671771337,0.7219467671771337,negative,0.03250760609581807,0.0023732975020061696,2,0,5,0,Firmicutes,Chloroflexi,0
Aquamicrobium.2,midas_g_49937.1,-0.7219467671771337,0.7219467671771337,negative,0.03250760609581807,0.0023732975020061696,2,0,5,0,Proteobacteria,Chloroflexi,0
midas_g_36215.2,midas_g_76603.1,0.7216235517337343,0.7216235517337343,positive,0.03266919184012173,0.0023892209265416802,8,5,5,1,Bacteroidota,Firmicutes,0
Acetobacterium.1,Lentimicrobium.1,-0.7214285714285712,0.7214285714285712,negative,0.03274454919199113,0.002398868072673343,15,3,5,0,Firmicutes,Bacteroidota,0
midas_g_76603.1,Desulfurispora.1,0.7211809468213664,0.7211809468213664,positive,0.03280233388560894,0.0024111648807184126,3,5,5,1,Firmicutes,Firmicutes,1
Thauera.1,midas_g_97954.1,0.7211764643570612,0.7211764643570612,positive,0.03280233388560894,0.0024113879400561333,7,3,0,0,Proteobacteria,Firmicutes,0
Proteiniclasticum.1,Sphaerochaeta.1,-0.720787318178543,0.720787318178543,negative,0.032913622268533706,0.002430815990389835,4,0,5,0,Firmicutes,Spirochaetota,0
Geobacteraceae.1,midas_g_84729.1,0.7207873181785429,0.7207873181785429,positive,0.032913622268533706,0.002430815990389843,5,5,5,1,Desulfobacterota,Chloroflexi,0
Lachnoclostridium.1,Xanthobacter.1,-0.7207628636005169,0.7207628636005169,negative,0.032913622268533706,0.002432041054325151,8,2,5,0,Firmicutes,Proteobacteria,0
midas_g_36215.2,Aminiphilus.1,0.7200000951619593,0.7200000951619593,positive,0.0333202670926499,0.0024705012702579917,9,5,5,1,Bacteroidota,Synergistota,0
Hyphomonas.1,Paraclostridium.1,0.7200000000000001,0.7200000000000001,positive,0.0333202670926499,0.00247050609869717,11,0,6,0,Proteobacteria,Firmicutes,0
Desulfovibrio.2,Methanothrix.1,-0.7196083201671458,0.7196083201671458,negative,0.03347511548587086,0.002490443731360103,4,2,5,0,Desulfobacterota,Halobacterota,0
Methanobacterium.1,Methanothrix.1,0.7196083201671458,0.7196083201671458,positive,0.03347511548587086,0.002490443731360103,4,5,5,1,Euryarchaeota,Halobacterota,0
Romboutsia.1,midas_g_76603.1,-0.7190417060620957,0.7190417060620957,negative,0.033808458796514305,0.0025195137918331994,8,0,5,0,Firmicutes,Firmicutes,1
Christensenellaceae_R-7_group.1,midas_g_3409.1,0.7189480952310561,0.7189480952310561,positive,0.03381593860344639,0.0025243425179533683,11,5,5,1,Firmicutes,WS1,0
Acinetobacter.2,Trichloromonas.1,0.7187518890930766,0.7187518890930766,positive,0.03389448844744695,0.0025344874524300355,4,0,0,1,Proteobacteria,Desulfobacterota,0
Comamonadaceae.3,Taibaiella.1,0.7177873882659255,0.7177873882659255,positive,0.03450948244425311,0.0025848330288546282,11,0,2,0,Proteobacteria,Bacteroidota,0
Clostridium_sensu_stricto_13.1,Lachnoclostridium.1,0.7174913862873427,0.7174913862873427,positive,0.034640837074486584,0.002600443341618845,12,0,2,0,Firmicutes,Firmicutes,1
midas_g_36215.3,Desulfovibrio.3,0.7173616798577662,0.7173616798577662,positive,0.034640837074486584,0.0026073074191235147,3,6,6,1,Bacteroidota,Desulfobacterota,0
Thermovirga.2,Comamonadaceae.3,0.7173524150268337,0.7173524150268337,positive,0.034640837074486584,0.0026077982690910708,13,0,0,1,Synergistota,Proteobacteria,0
Methanobacterium.4,midas_g_84729.1,0.7171755070165219,0.7171755070165219,positive,0.03470729298993058,0.002617185034102382,5,5,5,1,Euryarchaeota,Chloroflexi,0
midas_g_15299.1,Intestinimonas.1,0.7167116356090705,0.7167116356090705,positive,0.03496441938919901,0.002641926544077507,13,3,0,0,Bacteroidota,Firmicutes,0
Methanobacterium.1,Thermovirga.1,0.7166452624366318,0.7166452624366318,positive,0.03496441938919901,0.00264548193862745,7,5,5,1,Euryarchaeota,Synergistota,0
Syner-01.1,midas_g_98124.1,-0.7164820729415083,0.7164820729415083,negative,0.03496441938919901,0.002654239743957131,10,3,2,0,Synergistota,Firmicutes,0
EBM-39.1,midas_g_30443.1,-0.7164820729415083,0.7164820729415083,negative,0.03496441938919901,0.002654239743957131,10,0,5,0,Synergistota,Desulfobacterota,0
Ercella.1,Desulfurispora.1,0.7157989994570279,0.7157989994570279,positive,0.03539175100390073,0.0026911499437095167,3,5,5,1,Firmicutes,Firmicutes,1
Desulfovibrio.1,Propionicicella.1,-0.7155635062611806,0.7155635062611806,negative,0.035490596499685466,0.0027039696542213647,11,3,2,0,Desulfobacterota,Actinobacteriota,0
Christensenellaceae_R-7_group.1,Dysgonomonas.1,-0.7153443453802738,0.7153443453802738,negative,0.035490596499685466,0.0027159440997236058,11,5,2,0,Firmicutes,Bacteroidota,0
Mesotoga.1,Aquamicrobium.1,-0.7152770897999906,0.7152770897999906,negative,0.035490596499685466,0.0027196272801453722,8,3,-1,0,Thermotogota,Proteobacteria,0
midas_g_36215.1,midas_g_76603.1,0.7152770897999906,0.7152770897999906,positive,0.035490596499685466,0.0027196272801453722,8,5,5,1,Bacteroidota,Firmicutes,0
Aminivibrio.1,midas_g_92370.1,-0.7150248276820047,0.7150248276820047,negative,0.035490596499685466,0.0027334777489801693,4,0,5,0,Synergistota,Firmicutes,0
Geobacteraceae.1,midas_g_92370.1,0.7150248276820047,0.7150248276820047,positive,0.035490596499685466,0.0027334777489801693,4,5,5,1,Desulfobacterota,Firmicutes,0
Christensenellaceae_R-7_group.2,Intestinimonas.1,-0.7149243247970778,0.7149243247970778,negative,0.035490596499685466,0.002739011552520882,12,5,0,0,Firmicutes,Firmicutes,1
Acinetobacter.1,Desulfovibrio.2,0.7149243247970778,0.7149243247970778,positive,0.035490596499685466,0.002739011552520882,13,2,2,1,Proteobacteria,Desulfobacterota,0
Acetobacterium.1,Fermentimonas.2,0.7149243247970778,0.7149243247970778,positive,0.035490596499685466,0.002739011552520882,13,3,0,0,Firmicutes,Bacteroidota,0
Aminiphilus.1,midas_g_92370.1,0.7148054131800378,0.7148054131800378,positive,0.03551745401779534,0.0027455705265745545,4,5,5,1,Synergistota,Firmicutes,0
Lentimicrobium.1,Proteiniphilum.1,0.7142857142857142,0.7142857142857142,positive,0.035541742207518545,0.0027743838176388104,15,5,5,1,Bacteroidota,Bacteroidota,1
Proteiniphilum.1,midas_g_36215.1,0.7142857142857142,0.7142857142857142,positive,0.035541742207518545,0.0027743838176388104,15,5,5,1,Bacteroidota,Bacteroidota,1
Desulfobulbus.1,midas_g_15299.1,0.7142857142857142,0.7142857142857142,positive,0.035541742207518545,0.0027743838176388104,15,3,3,1,Desulfobacterota,Bacteroidota,0
Syner-01.1,Ruminiclostridium.1,0.7142857142857142,0.7142857142857142,positive,0.035541742207518545,0.0027743838176388104,15,3,3,1,Synergistota,Firmicutes,0
Burkholderiales.1,Methanobacterium.2,0.7142857142857142,0.7142857142857142,positive,0.035541742207518545,0.0027743838176388104,15,2,2,1,Proteobacteria,Euryarchaeota,0
midas_g_15299.1,Syner-01.1,0.7142857142857142,0.7142857142857142,positive,0.035541742207518545,0.0027743838176388104,15,3,3,1,Bacteroidota,Synergistota,0
midas_g_98124.1,Desulfosporosinus.1,0.7136858151040806,0.7136858151040806,positive,0.03591355346255304,0.0028079436141619715,9,2,2,1,Firmicutes,Firmicutes,1
Monoglobus.2,Burkholderiales.1,0.7132662303189907,0.7132662303189907,positive,0.03609958753439849,0.002831608419712197,12,2,2,1,Firmicutes,Proteobacteria,0
Monoglobus.2,Methanobacterium.2,0.7132662303189907,0.7132662303189907,positive,0.03609958753439849,0.002831608419712197,12,2,2,1,Firmicutes,Euryarchaeota,0
Methanobacterium.4,Petrimonas.1,-0.7131370139850851,0.7131370139850851,negative,0.0361347192170198,0.0028389283002382614,13,5,0,0,Euryarchaeota,Bacteroidota,0
Methanobacterium.4,midas_g_49937.1,0.7129192725535158,0.7129192725535158,positive,0.036233900081468436,0.0028512971770563137,5,5,5,1,Euryarchaeota,Chloroflexi,0
Stenotrophomonas.2,Desulfosporosinus.2,0.7126174540266518,0.7126174540266518,positive,0.03639426195297366,0.0028685132573772346,5,6,6,1,Proteobacteria,Firmicutes,0
Christensenellaceae_R-7_group.4,Thauera.1,0.7125357882706617,0.7125357882706617,positive,0.03639521935596545,0.0028731858150155875,5,0,3,0,Firmicutes,Proteobacteria,0
Acinetobacter.2,Pseudomonas.2,0.7124125529281612,0.7124125529281612,positive,0.03642639919387064,0.0028802483131695113,4,0,3,0,Proteobacteria,Proteobacteria,1
Monoglobus.2,Sphingopyxis.1,0.7121102008901876,0.7121102008901876,positive,0.03658783577030227,0.0028976345873411046,11,2,2,1,Firmicutes,Proteobacteria,0
Sulfurospirillum.1,midas_g_76603.1,-0.7115124735378854,0.7115124735378854,negative,0.0369072245355315,0.002932252650353583,8,3,5,0,Campylobacterota,Firmicutes,0
Methanobacterium.1,midas_g_76603.1,0.7115124735378854,0.7115124735378854,positive,0.0369072245355315,0.002932252650353583,8,5,5,1,Euryarchaeota,Firmicutes,0
Methanobacterium.4,Sulfurospirillum.1,-0.7113497031730924,0.7113497031730924,negative,0.03696782424894563,0.0029417366776349307,13,5,3,0,Euryarchaeota,Campylobacterota,0
Desulfuromonadaceae.1,Desulfovibrio.1,0.7107911553220126,0.7107911553220126,positive,0.03719984624419134,0.0029744676453650194,5,0,3,0,Desulfobacterota,Desulfobacterota,1
Methanobacterium.2,Thiobacillus.1,-0.7107142857142856,0.7107142857142856,negative,0.03719984624419134,0.0029789948868027423,15,2,5,0,Euryarchaeota,Proteobacteria,0
Christensenellaceae_R-7_group.2,midas_g_36215.1,0.7107142857142856,0.7107142857142856,positive,0.03719984624419134,0.0029789948868027423,14,5,5,1,Firmicutes,Bacteroidota,0
Terrisporobacter.1,JGI-0000079-D21.1,0.7107142857142856,0.7107142857142856,positive,0.03719984624419134,0.0029789948868027423,14,0,6,0,Firmicutes,Synergistota,0
midas_g_2178.1,midas_g_92370.1,0.7104413351968637,0.7104413351968637,positive,0.0373422424059753,0.0029951148070979307,4,5,5,1,Chloroflexi,Firmicutes,0
Taibaiella.1,midas_g_76603.1,-0.7103542599317433,0.7103542599317433,negative,0.03734772462152758,0.0030002719286714085,4,2,5,0,Bacteroidota,Firmicutes,0
Stappia.1,Desulfosporosinus.2,0.710126582278481,0.710126582278481,positive,0.03745710284233177,0.0030137898838657746,4,6,6,1,Proteobacteria,Firmicutes,0
midas_g_36215.1,Aminiphilus.1,0.7100469468046929,0.7100469468046929,positive,0.03745720772969181,0.0030185295606345052,9,5,5,1,Bacteroidota,Synergistota,0
Aminivibrio.1,midas_g_97954.1,0.7099387206041006,0.7099387206041006,positive,0.03747851320276874,0.003024980413865002,11,0,0,1,Synergistota,Firmicutes,0
Acinetobacter.2,Syner-01.1,0.7091242083423346,0.7091242083423346,positive,0.037990437167420024,0.0030738835771309007,6,0,3,0,Proteobacteria,Synergistota,0
