asv,asv_len,rel_ab,midas_taxonomy,best_organism,best_genome_id,best_align_score,best_identity,best_edlib_distance,best_genus,best_family
5bd290b8145c47c97f4b53595839a743,374,0.079575,Bacteria Planctomycetota Phycisphaerae Phycisphaerales AKAU3564_sediment_group,Phycisphaerae bacterium PFL33,2026778.227,624.0,0.9357,25,,
8b15a3b964e89068f45a7b48912eb1b1,374,0.079575,Bacteria Firmicutes Limnochordia MBA03 midas_f_112 midas_g_90254,Candidatus Wallacebacter cryptica M4b_bin43,3082386.11,629.0,0.9385,23,Candidatus Wallacebacter,Candidatus Wallacebacteriaceae
9b9174d78b183d58e02083b8044f64af,374,0.079575,Bacteria,Parachlamydiales bacterium AS-MICRO-OLR.48,2052178.92,698.0,0.9733,10,,
c5e8440cde07de1b358a2744fa0626e9,374,0.079575,Bacteria Chloroflexi Anaerolineae RBG-13-54-9 midas_f_20645,Anaerolineae bacterium strain CSSed162cmA_203,2052143.51,628.0,0.9358,24,,
8f9f1230951b3b3b3d3fb12aa4ed0e8e,369,0.079575,Bacteria midas_p_43884 midas_c_43884 midas_o_43884 midas_f_43884,Flavobacterium sp. strain PMG_174,239.43,485.0,0.8658,51,Flavobacterium,Flavobacteriaceae
1352933b973ba3c6f76d090c4d0a422e,372,0.079575,Bacteria Acidobacteriota Acidobacteriae Bryobacterales Bryobacteraceae Bryobacter midas_s_7265,Bryobacterales bacterium Salar_de_Ascotan_sediment_MAG_ASE11,2026791.265,699.0,0.9758,9,,
954395a75bf6cfc5ecda85aea2a4570b,373,0.079575,Bacteria Firmicutes Negativicutes Acidaminococcales Acidaminococcaceae midas_g_3711,Anaeromusa sp. CA_92,1872520.7,746.0,1.0,0,Anaeromusa,Sporomusaceae
9f4c3d76158212d20d1239263d545546,363,0.079575,Bacteria,Bacteroidetes bacterium strain Damh_18-Q3-R51-60_MAXAC.126_sub,1898104.594,107.0,0.7687,129,,
9a38fac836b824fbd5c99165b543ca0a,375,0.079575,Bacteria Verrucomicrobiota Verrucomicrobiae Pedosphaerales Pedosphaeraceae SH3-11 midas_s_6582,Verrucomicrobiota bacterium STL-VER9,2026799.1873,700.0,0.9733,10,,
40435e518fea30a9f66dd28ace97dcd0,374,0.079575,Bacteria Verrucomicrobiota Verrucomicrobiae Opitutales Puniceicoccaceae Verruc-01 midas_s_41103,Verrucomicrobia bacterium OH_SDB_146,2026799.810,603.0,0.9225,29,,
5f012e60ebbd77b52bfe4a68ac5643da,374,0.079575,Bacteria Planctomycetota Phycisphaerae Phycisphaerales Phycisphaeraceae midas_g_62006 midas_s_62006,uncultured Phycisphaeraceae bacterium binchicken_co350_112,904980.56,571.0,0.9064,35,,Phycisphaeraceae
3ad87bba1f2057ec3f2d3dfb1faa6e4c,373,0.079575,Bacteria Firmicutes Clostridia Lachnospirales Lachnospiraceae Blautia,Blautia sp. MSK.18.38,2965274.3,716.0,0.9839,6,Blautia,Lachnospiraceae
83ac555e466ac754139554eca9aec78b,372,0.079575,Bacteria Proteobacteria Alphaproteobacteria Holosporales Holosporaceae,Alphaproteobacteria bacterium ND2_Bin_14,1913988.1549,578.0,0.9137,33,,
d75d2dcd4fa20c295e2b228aaab734d6,370,0.079575,Bacteria Bacteroidota Bacteroidia Bacteroidales Bacteroidetes_vadinHA17 midas_g_15441 midas_s_98187,Bacteroidetes bacterium strain K_DeepCast_150m_m2_259,1898104.689,675.0,0.9649,13,,
991143d1b16b7f958f686b23f0d983e9,375,0.079575,Bacteria Armatimonadota Fimbriimonadia Fimbriimonadales Fimbriimonadaceae,Fimbriimonadaceae bacterium 21I_069.bin.72,2682144.113,705.0,0.976,9,,Fimbriimonadaceae
e7a13ec86ee02e4891bd50da7bb8f534,368,0.079575,Bacteria Bacteroidota Bacteroidia Flavobacteriales Flavobacteriaceae Flavobacterium,Flavobacterium sp. ME2017-06-13_3300043469_group7_bin191,239.673,731.0,0.9973,1,Flavobacterium,Flavobacteriaceae
6014a554d33d3beabc7d7c46cfdcd41f,370,0.079575,Bacteria Spirochaetota Spirochaetia Spirochaetales Spirochaetaceae midas_g_89556 midas_s_89556,uncultured Spirochaetota bacterium MFD00709.bin.3.160,460511.60,529.0,0.888,42,,
dcc1b2524bf00a7d6decf739df2f1f19,373,0.079575,Bacteria Proteobacteria Gammaproteobacteria Diplorickettsiales Diplorickettsiaceae midas_g_34763 midas_s_54684,Proteobacteria bacterium BP9.bin86,1977087.1722,576.0,0.9091,34,,
81f8883a0b290b6dc7652309040b6ad2,374,0.079575,Bacteria Firmicutes,Thermaerobacter composti Ins1,554949.5,748.0,1.0,0,Thermaerobacter,Clostridiales Family XVII. Incertae Sedis
b820d1c08e8e80b6e461af1ec76a9723,374,0.079575,Bacteria Firmicutes Clostridia Oscillospirales Hungateiclostridiaceae,Hungateiclostridium alkalicellulosi strain DSM 17461,320502.3,683.0,0.9652,13,Acetivibrio,Acetivibrionaceae
50a8367445f13689d1032ccff7c8db55,374,0.079575,Bacteria Planctomycetota Phycisphaerae Phycisphaerales Phycisphaeraceae SM1A02 midas_s_19427,Phycisphaerales bacterium SMAG_U2591,2052180.652,748.0,1.0,0,,
5629f0846c3c982970fcbd37fe2bdb8b,374,0.079575,Bacteria Firmicutes Limnochordia Hydrogenispora midas_f_2701 midas_g_102519 midas_s_102519,Bacillota bacterium bin9.1,1879010.11280,601.0,0.9223,30,,
7460da842ed9a123301b3bdff0597d0a,374,0.079575,Bacteria Chloroflexi Anaerolineae midas_o_4245 midas_f_7837 midas_g_8099 midas_s_8099,Chloroflexi bacterium UR.bin76,2026724.1776,618.0,0.9305,26,,
7fe3fc46ddecc806d5fc5e4b8f3ddfce,374,0.079575,Bacteria Planctomycetota Phycisphaerae MSBL9 SG8-4 midas_g_2983 midas_s_2983,Planctomycetota bacterium USPA_maxbin.037,2026780.1474,748.0,1.0,0,,
803eb52cfe3d77bdf9fe14c011e425fb,370,0.079575,Bacteria Actinobacteriota Coriobacteriia Coriobacteriales Eggerthellaceae Eggerthella Eggerthella_lenta,Klebsiella michiganensis strain L3_068_122G1_dasL3_068_122G1_maxbin2.maxbin.006,1134687.298,740.0,1.0,0,Klebsiella,Enterobacteriaceae
eb806bb1dd30405c489b4706cacd2d26,371,0.079575,Bacteria Bacteroidota Bacteroidia Chitinophagales Saprospiraceae Ca_Opimibacter,Saprospiraceae bacterium strain Skiv_18-Q3-R9-52_BAT3C.266,2202734.160,742.0,1.0,0,,Saprospiraceae
3e3e95a36c06e6967322d92057d2f4f7,366,0.079575,Bacteria Cyanobacteria Cyanobacteriia Chloroplast Mychonastes_jurisii midas_g_35291 midas_s_35291,Cyanophyceae cyanobacterium Co_metawrap_1029,3088179.10,727.0,0.9973,1,,
f34375ad68967fbbb5c6ca6b32bea110,370,0.079575,Bacteria Bacteroidota Bacteroidia Flavobacteriales Weeksellaceae Chryseobacterium,Chryseobacterium sp. NEB161,2724619.3,735.0,0.9973,1,Chryseobacterium,Weeksellaceae
db2655d106ea7194a3982bfbe1ef11c4,374,0.079575,Bacteria Verrucomicrobiota Chlamydiae Chlamydiales Parachlamydiaceae Neochlamydia midas_s_82383,Parachlamydiaceae bacterium strain MGR_bin429,2052176.12,643.0,0.9439,21,,Parachlamydiaceae
118cef48f6a595357192f8fe289c2df2,372,0.079575,Bacteria Firmicutes,Pasteuria penetrans RES148,86005.17,709.0,0.9812,7,Pasteuria,Pasteuriaceae
d760d5214a39254043ef78c083b92a9e,372,0.079575,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales T34 midas_g_1465,Burkholderiales bacterium MH_R2_22,1891238.923,744.0,1.0,0,,
f2126d67d457c75787258130f49ef2e0,371,0.079575,Bacteria Spirochaetota V2072-189E03 midas_o_3554 midas_f_90568 midas_g_90568 midas_s_94008,Spirochaetota bacterium AMR_MDS_4445,2202144.446,515.0,0.879,45,,
7cdebc400e62034e50c2a3b6db84a0d3,366,0.079575,Bacteria Firmicutes Clostridia Eubacteriales Anaerofustaceae Anaerofustis midas_s_76206,uncultured Anaerofustis sp. 1f1eb9d4-cf85-4781-894e-4b6478ca5bab,904996.10,622.0,0.9399,22,Anaerofustis,Eubacteriaceae
24b8bcda6b1b2ab72e632df74c10c98c,374,0.079575,Bacteria,Chlamydiia bacterium nzgw620,2052156.90,571.0,0.9062,36,,
da040f4409259c781d2e44bd12938078,375,0.079575,Bacteria Chloroflexi Anaerolineae SBR1031 midas_f_18027 midas_g_18027 midas_s_120025,Anaerolineae bacterium STL-CHL21,2052143.1322,587.0,0.9151,32,,
0d37046c1c20f102fc585c696c80e53c,375,0.079575,Archaea Euryarchaeota Methanobacteria Methanobacteriales Methanobacteriaceae Methanobacterium,Methanobacterium movens JCM 15415,493461.3,606.0,0.9282,29,Methanobacterium,Methanobacteriaceae
ae704d1c88be49728d2e2bd87af45c54,372,0.079575,Bacteria Firmicutes Clostridia Lachnospirales Lachnospiraceae Cellulosilyticum,Cellulosilyticum lentocellum HNost1007,29360.16,729.0,0.9919,3,Cellulosilyticum,Cellulosilyticaceae
6e6058d4bc7844a5a6e5a8bddd480300,374,0.079575,Bacteria Myxococcota Myxococcia Myxococcales Anaeromyxobacteraceae Anaeromyxobacter midas_s_6037,Anaeromyxobacter sp. RBG_16_69_14,1797238.3,723.0,0.9866,5,Anaeromyxobacter,Anaeromyxobacteraceae
435c6084c75f643fca4a52a243e279ae,374,0.079575,Bacteria,uncultured Candidatus Saccharibacteria bacterium SRP290908_co2_230,179883.3193,568.0,0.9037,36,,
02e4c50e67865e5275d1bb983d11988c,376,0.079575,Bacteria Actinobacteriota Acidimicrobiia IMCC26256 midas_f_2 midas_g_3140 midas_s_54887,uncultured Actinomycetes bacterium MFD00032.bin.1.211,152507.1856,742.0,0.9947,2,,
44d199fe6af5278159ea5f9943993fd3,371,0.079575,Bacteria midas_p_84329 midas_c_84329 midas_o_84329 midas_f_84329 midas_g_84329 midas_s_84329,Alphaproteobacteria bacterium Co_bin.34,1913988.2884,251.0,0.7396,99,,
8c99e30986e776bbc067425690109213,371,0.079575,Bacteria Firmicutes Clostridia Peptostreptococcales-Tissierellales Anaerovoracaceae Family_XIII_AD3011_group midas_s_11346,Candidatus Copromorpha sp. AnMBR.bin224,2952913.4,687.0,0.9704,11,Candidatus Allocopromorpha,Eubacteriaceae
c6171a3d89596153e525e7c455919126,374,0.079575,Bacteria Firmicutes Clostridia Lachnospirales Lachnospiraceae,Anaerosporobacter sp. KCTC 15857,2718714.3,692.0,0.9707,11,Anaerosporobacter,Lachnospiraceae
f5bab5c7d812c2d3a64a5dcf3d257e8a,376,0.079575,Bacteria Actinobacteriota Acidimicrobiia IMCC26256 midas_f_2 midas_g_3140 midas_s_3140,uncultured Microthrixaceae bacterium MFD05442.bin.2.318,1798915.51,692.0,0.9682,12,,Microthrixaceae
ebe4386302d56ad91632ab04d8e4f2a0,372,0.079575,Bacteria Firmicutes Clostridia Christensenellales Christensenellaceae,Christensenellaceae bacterium da5b4d75-ff56-416d-93ad-0d8c7092aa02,2054177.118,669.0,0.9597,15,,Christensenellaceae
306362657db7872818a69eab489f7c76,374,0.079575,Bacteria Myxococcota Polyangia Nannocystales Nannocystaceae Nannocystis midas_s_1119,Nannocystis sp. strain EsbW_18-Q3-R4-48_MAXAC.145,1962667.5,728.0,0.9893,4,Nannocystis,Nannocystaceae
600bb60d1fe6ae569792e6293dc1551d,374,0.079575,Bacteria Firmicutes,uncultured Bacillales bacterium SRR1628698_bin.9_MetaBAT_v2.12.1_MAG,157472.46,586.0,0.9144,33,,
4a19bdfb366f7b08e08a1e91c6074b30,396,0.079575,Bacteria WPS-2 midas_c_206 midas_o_395 midas_f_1708 midas_g_119953 midas_s_119953,Gemmatimonas sp. strain RSA9,1962908.3,722.0,0.9646,14,Gemmatimonas,Gemmatimonadaceae
3f5533292a655d0f54a64560d65e823b,371,0.079575,Bacteria Actinobacteriota Coriobacteriia Coriobacteriales Coriobacteriaceae Collinsella Collinsella_aerofaciens,Collinsella sp. i05-0019-G5,3132705.3,742.0,1.0,0,Collinsella,Coriobacteriaceae
55b1e088790638cb0f33b74d1d5bf921,373,0.079575,Bacteria Firmicutes Negativicutes Veillonellales-Selenomonadales Sporomusaceae midas_g_76603 midas_s_113037,Bacteroidetes bacterium 4-aug_S1_005,1898104.1534,711.0,0.9812,7,,
690ef1f68aa77e7be7d8be58f2815e17,370,0.079575,Bacteria Bacteroidota Bacteroidia Bacteroidales Prolixibacteraceae midas_g_120191 midas_s_120191,uncultured Prolixibacteraceae bacterium MFD05684.bin.2.254,2014369.33,616.0,0.9441,25,,Prolixibacteraceae
c992cbee5926e44bc397f0234e0c255c,374,0.079575,Bacteria Chloroflexi Anaerolineae midas_o_1 midas_f_813,Anaerolineae bacterium strain MAG-29,2052143.143,621.0,0.9333,25,,
6c533cace9e76e9de67e31e528bafa29,374,0.079575,Bacteria Firmicutes Clostridia Clostridia_vadinBB60_group midas_f_99808 midas_g_99992 midas_s_115490,Mycobacterium tuberculosis 32TB0132732,1773.50975,617.0,0.9328,27,Mycobacterium,Mycobacteriaceae
f0f0fbd8b8b3465070051618d1426d2c,374,0.079575,Bacteria Planctomycetota Planctomycetes Pirellulales Pirellulaceae,Mesorhizobium sp. SMAG_U4243,1871066.614,733.0,0.992,3,Mesorhizobium,Phyllobacteriaceae
c1596a5db2591882d02a381ba7a01960,370,0.079575,Bacteria Spirochaetota Spirochaetia Spirochaetales Spirochaetaceae midas_g_99028,uncultured Treponema sp. SRR11489747_bin.81_metaWRAP_v1.3_MAG,162155.310,584.0,0.9167,31,Treponema,Treponemataceae
8a7a133e5daf52fb66404c67a0c7dc48,374,0.079575,Bacteria Proteobacteria Gammaproteobacteria Coxiellales Coxiellaceae Coxiella midas_s_119550,uncultured Pseudomonadota bacterium MFD01633.bin.2.33,153809.1375,718.0,0.984,6,,
04d3fb492116659a0de3a6a9d16f50b1,374,0.079575,Bacteria Chloroflexi Anaerolineae RBG-13-54-9 midas_f_5792 midas_g_109815 midas_s_109815,Anaerolineae bacterium AnMBR.bin280,2052143.1141,592.0,0.92,31,,
a5ed688dfc70ccd795b56425b56b2865,374,0.079575,Bacteria WPS-2 midas_c_55 midas_o_1194 midas_f_1770 midas_g_1770 midas_s_1770,Acutalibacteraceae bacterium T1900044953_TA20190006.MAGScoT_cleanbin_000012,3077420.736,583.0,0.9118,33,,Acutalibacteraceae
0a57a465cfa8639424b461d0dbc7ed66,374,0.079575,Bacteria Firmicutes Clostridia Clostridiales Clostridiaceae Proteiniclasticum,Proteiniclasticum ruminis strain ML2,398199.6,701.0,0.9759,10,Proteiniclasticum,Clostridiaceae
65f9a101f8ffe7049bd3d0baa83520c2,375,0.079575,Bacteria Dependentiae Babeliae Babeliales Babeliaceae midas_g_53820 midas_s_53820,Candidatus Dependentiae bacterium strain BWMinHeated_Nextera77_MAG3,2030827.27,645.0,0.944,21,,
e3a2d60faa8d0d3ec2805ea4a4f69cc5,373,0.079575,Bacteria Proteobacteria Gammaproteobacteria Steroidobacterales Steroidobacteraceae midas_g_1161 midas_s_1306,Steroidobacteraceae bacterium SF1_2_31,2689616.477,746.0,1.0,0,,Steroidobacteraceae
c232a779470ac2c086cf118bc1aa821d,374,0.079575,Bacteria Verrucomicrobiota Chlamydiae Chlamydiales Parachlamydiaceae Neochlamydia midas_s_82383,Nitrospiraceae bacterium swi_bin.60,2026770.468,631.0,0.9387,23,,Nitrospiraceae
c18be20cca10d6ead4ed3561cf3dfca0,374,0.079575,Bacteria Acidobacteriota Subgroup_21 midas_o_3847 midas_f_5529 midas_g_5529,Terriglobia bacterium MFD05942.bin.2.344,2081523.696,738.0,0.9947,2,,
01e6c47ea1eccbd286858fc97fa25654,374,0.079575,Bacteria Proteobacteria Gammaproteobacteria Legionellales Legionellaceae Legionella,Legionella sp. PC997,2755562.3,718.0,0.984,6,Legionella,Legionellaceae
b6eff50a2aefce9119d1eeb59b28bbed,374,0.079575,Bacteria Firmicutes Limnochordia Limnochordales Limnochordaceae midas_g_115815 midas_s_115815,uncultured Bacillota bacterium MFD08691.bin.4.59,344338.1253,643.0,0.9439,21,,
1e2270e7a0c8c2e951edc6813b58451a,376,0.079575,Bacteria Actinobacteriota Actinobacteria Actinomycetales Actinomycetaceae Actinomyces midas_s_47670,Actinomyces graevenitzii DRR214960_bin.13_metaWRAP_v1.1_MAG,55565.557,752.0,1.0,0,Actinomyces,Actinomycetaceae
9e50dfdd487c628307774026eb126fb2,373,0.081253,Bacteria Thermotogota Thermotogae Kosmotogales Kosmotogaceae Mesotoga,Synergistaceae bacterium CTOTU7657,2053624.267,741.0,0.9973,1,,Synergistaceae
9cc0bdcb1fb3a25451cc888c896d434b,373,0.081253,Bacteria Caldatribacteriota Caldatribacteriia Caldatribacteriales Caldatribacteriaceae Ca_Caldatribacterium,Atribacter sp. AnMBR.bin213,2847780.12,741.0,0.9973,1,Atribacter,Atribacteraceae
9764c052d988e3b900a8df7208a2a245,372,0.081253,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae Amaricoccus,uncultured Alphaproteobacteria bacterium MFD02840.bin.2.263,91750.4795,709.0,0.9812,7,,
124cf22125895521b8cfe8d7d8d56d8a,388,0.081253,Bacteria Firmicutes Clostridia Peptostreptococcales-Tissierellales Anaerovoracaceae Anaerovorax,Clostridiales bacterium BAD-6,2818044.3,747.0,0.9821,7,Sinanaerobacter,Anaerovoracaceae
e5fff5f0be6594cb84ed47a5b16ee2bd,372,0.081253,Bacteria Proteobacteria Alphaproteobacteria Rhodobacterales Rhodobacteraceae midas_g_75 midas_s_75,Rhizobiales bacterium strain Hjor_18-Q3-R7-51_MAXAC.078,1909294.1090,739.0,0.9973,1,,
8af31eef438d38bbb57e4b47d308116d,375,0.065379,Bacteria Actinobacteriota Actinobacteria Corynebacteriales Nocardiaceae Gordonia,Gordonia sp. MMS17-SY073,2420509.3,715.0,0.9813,7,Gordonia,Gordoniaceae
951daa4c85bba9e3a72b4bb15749adda,373,0.065379,Bacteria Firmicutes Thermovenabulia Thermovenabulales Tepidanaerobacter midas_g_91387 midas_s_91387,Tepidanaerobacter sp. GT38,2722793.3,661.0,0.9545,17,Tepidanaerobacter,Tepidanaerobacteraceae
6195e799c734a9a8f419aed004b7cf86,371,0.065379,Bacteria Firmicutes Bacilli Lactobacillales Enterococcaceae Enterococcus,Pseudomonas lopnurensis CTOTU48819,1477517.6,658.0,0.9519,17,Pseudomonas,Pseudomonadaceae
9a7f74e3ff43dde97ce79af735aa528c,374,0.065379,Bacteria Chloroflexi Anaerolineae RBG-13-54-9 midas_f_5792 midas_g_34283 midas_s_34283,Anaerolineae bacterium AnMBR.bin235,2052143.1144,743.0,0.9973,1,,
68c0d62cad841fbf52eb5c92f9f2f0ff,388,0.057487,Bacteria Synergistota Synergistia Synergistales Synergistaceae Syner-01,bacterium 5-aug_S3_029,1869227.3111,759.0,0.9898,4,,
02f995222d6154a9ec64914f39f11fda,372,0.057487,Bacteria Proteobacteria Gammaproteobacteria Burkholderiales Comamonadaceae,Cronobacter malonaticus strain cro745W,413503.37,627.0,0.9407,24,Cronobacter,Enterobacteriaceae
b7fc3794868f7f88d0e074c92eff9e93,373,0.057487,Bacteria Firmicutes Clostridia Christensenellales Christensenellaceae Christensenellaceae_R-7_group,Firmicutes bacterium OH_PDB_197,1879010.9708,683.0,0.9703,13,,
b63447503e05ba796eaeccc7f36cd857,374,0.924186,Bacteria Bdellovibrionota Oligoflexia 0319-6G20 midas_f_21617 midas_g_38379 midas_s_38379,Bacteroidota bacterium USMO_maxbin.076_sub,1898104.3557,748.0,1.0,0,,
7b1b71e60ae0bb9f6a96df4e5b041edf,381,0.924186,Bacteria Patescibacteria ABY1 Ca_Falkowbacteria midas_f_5033 midas_g_5033 midas_s_57798,bacterium AMR_MDS_1381,1869227.7211,762.0,1.0,0,,
7141921d9117df050c7e3d64516ff8c7,375,0.924186,Bacteria Chloroflexi Chloroflexia Chloroflexales Roseiflexaceae,Chloroflexi bacterium strain REEB485,2026724.1309,479.0,0.8598,53,,
169d803cc0a2a89e75f8e82c2efae93a,371,0.924186,Bacteria Patescibacteria Microgenomatia Ca_Shapirobacteria midas_f_3857 midas_g_3857 midas_s_3857,Chloroflexota bacterium JPNA_maxbin.135_sub,2026724.2402,742.0,1.0,0,,
7aa00055f8c11d371a80cb12ffeb42ef,374,0.924186,Bacteria Armatimonadota midas_c_216 midas_o_6226 midas_f_6226 midas_g_114379 midas_s_114379,Armatimonadota bacterium AMR_MDS_2300,2033014.632,648.0,0.9465,20,,
2c4a6ac5c683c0ac2ff669e92f2b02f2,374,0.924186,Bacteria Proteobacteria Gammaproteobacteria Thiotrichales Thiotrichaceae Thiothrix midas_s_6986,Candidatus Paceibacterota bacterium UR_AS_maxbin.219,2053589.824,743.0,0.9973,1,,
e86d1d75253191d79a618ca4d38aca68,374,0.924186,Bacteria Patescibacteria Berkelbacteria midas_o_1772 midas_f_1772 midas_g_1772 midas_s_1772,bacterium JPAS_metabat.32,1869227.4208,748.0,1.0,0,,
11ae08abc7f0e3333042f323fef11f46,374,0.924186,Bacteria Verrucomicrobiota Chlamydiae Chlamydiales Parachlamydiaceae Neochlamydia midas_s_82383,uncultured Parachlamydiaceae bacterium MFD06435.bin.2.181,464461.4,651.0,0.9492,19,,Parachlamydiaceae
eb03cc81c19a706d309616c7bc005cf6,375,0.924186,Bacteria Actinobacteriota Actinobacteria Bifidobacteriales Bifidobacteriaceae Bifidobacterium midas_s_110072,Bifidobacterium pseudocatenulatum strain LH_663,28026.1002,750.0,1.0,0,Bifidobacterium,Bifidobacteriaceae
2bb4936212530cde65ba75ca2eeb811a,373,0.924186,Bacteria Firmicutes Clostridia Lachnospirales Lachnospiraceae XBB1006 midas_s_6521,Lachnospiraceae bacterium XBB1006,1520827.4,686.0,0.9678,12,,Lachnospiraceae
7363aac88b5325ac49cb469e284e10dd,372,0.924186,Bacteria Firmicutes Bacilli Lactobacillales Streptococcaceae Lactococcus,Lactococcus lactis Lactococcus lactis CIRM-BIA2553,1358.2703,744.0,1.0,0,Lactococcus,Streptococcaceae
74ad32bd8ebc2ee155bfcbb63332ff66,372,0.924186,Bacteria Acidobacteriota Acidobacteriae Paludibaculum midas_f_675 midas_g_101779 midas_s_101779,Bryobacterales bacterium MFD01299.bin.2.200,2026791.429,679.0,0.9651,13,,
5d022d2abb20ba3874d08d23862090fd,373,0.924186,Bacteria Proteobacteria Alphaproteobacteria Acetobacterales Acetobacteraceae midas_g_5991 midas_s_5991,uncultured Alphaproteobacteria bacterium MFD10821-6B.bin.2.995,91750.5229,716.0,0.9839,6,,
ae5409ee7901af22321eee08a4cbda3e,370,0.924186,Bacteria Desulfobacterota Desulfovibrionia Desulfovibrionales Desulfovibrionaceae Desulfovibrio Desulfovibrio_desulfuricans,Desulfovibrio desulfuricans strain DFI.2.76,876.43,740.0,1.0,0,Desulfovibrio,Desulfovibrionaceae
df1a52d3ac671303d845fa6963c4bed1,370,0.924186,Bacteria Bacteroidota Bacteroidia Cytophagales Microscillaceae OLB12,Candidatus Saccharimonas sp. ST_AS_maxbin.027,1917697.28,740.0,1.0,0,Candidatus Saccharimonas,Candidatus Saccharimonadaceae
9f96ba0239a56945df3d725759d37f26,366,0.060805,Bacteria Synergistota Synergistia Synergistales Synergistaceae EBM-39,Synergistales bacterium strain SM3-B13,2268201.16,572.0,0.9106,34,,
f0d7520dbce45f569febe00205e8e9f7,372,0.060805,Bacteria Proteobacteria Alphaproteobacteria Rhizobiales Beijerinckiaceae Camelimonas,Camelimonas lactis strain DSM 22958,659006.3,734.0,0.9946,2,Camelimonas,Chelatococcaceae
f4eb19fb222b9761a2b3e01340472691,373,0.060805,Bacteria Campylobacterota Campylobacteria Campylobacterales Sulfurospirillaceae Sulfurospirillum Sulfurospirillum_cavolei,Sulfurospirillum sp. DNRA8,2954076.8,736.0,0.9946,2,,
864e7cae8a55031eca03d9e08dc49553,374,0.060805,Bacteria Thermotogota Thermotogae Kosmotogales Kosmotogaceae Mesotoga,Synergistaceae bacterium CTOTU7657,2053624.267,605.0,0.9255,28,,Synergistaceae
5c76e0d46321fda9cf0d46f3a598b74f,374,0.060805,Bacteria Firmicutes Bacilli Lactobacillales Enterococcaceae,Enterococcus lemanii CGMCC 1.19032,1159752.6,662.0,0.9548,17,Enterococcus,Enterococcaceae
668b3a3c495b62d0a11eee027108aeb5,374,0.060805,Bacteria Firmicutes Clostridia Oscillospirales Butyricicoccaceae UCG-009,Clostridia bacterium strain INTA.CYC.057,2044939.530,566.0,0.904,36,,
c3e968a0946cfc5f9704691f47655570,371,0.060805,Bacteria Firmicutes Clostridia Peptostreptococcales-Tissierellales Peptostreptococcaceae Paraclostridium midas_s_2984,Paraclostridium benzoelyticum YGCA10,1629550.38,697.0,0.9757,9,Paraclostridium,Peptostreptococcaceae
bc58a5b84bfddc7b8ab70cc704b483ab,374,0.04563,Bacteria Firmicutes Clostridia Oscillospirales Butyricicoccaceae UCG-009 midas_s_84783,Clostridia bacterium strain INTA.CYC.057,2044939.530,616.0,0.9303,27,,
18a092b014b6de80593f7d47d2d9d923,376,0.04563,Archaea Euryarchaeota Methanobacteria Methanobacteriales Methanobacteriaceae Methanobacterium midas_s_9526,Tissierella sp. MSJ-40,2841534.3,503.0,0.873,48,Tissierella,Tissierellaceae
00aaf73685f0406f32767bc9c43fde5b,395,0.04563,Bacteria Firmicutes Clostridia Oscillospirales Oscillospiraceae Intestinimonas midas_s_95615,Intestinimonas sp. CLA-AA-H199,2881257.8,750.0,0.9797,8,Intestinimonas,
07c0a289796d7465a2f69093ebf4a33a,372,0.04563,Bacteria Firmicutes Clostridia Oscillospirales Ruminococcaceae,[Eubacterium] siraeum SRR16244397_bin.49_MetaWRAP_v1.3_MAG,39492.658,554.0,0.9016,37,,Oscillospiraceae
bbb8763717da88ebc18aff53f9de028f,372,0.04563,Bacteria Synergistota Synergistia Synergistales Synergistaceae Syner-01,Thermovirgaceae bacterium SO_2017_LW2_107,3041276.15,485.0,0.8624,51,,Thermovirgaceae
aa78d734b59dc8f035c1e136275e7923,370,0.06334,Bacteria Bacteroidota Bacteroidia Bacteroidales Dysgonomonadaceae Petrimonas,bacterium AMR_MDS_4654,1869227.7267,497.0,0.8716,49,,
385ff5afa4e19e68ba06f7912908b170,374,0.06334,Bacteria Firmicutes Desulfitobacteriia Desulfitobacteriales Syntrophobotulaceae Dehalobacter,Desulfitobacterium sp. CA_182,49981.5,733.0,0.992,3,Desulfitobacterium,Desulfitobacteriaceae
88d2e157e9592b9dd02289ff66b8e7a4,373,0.060027,Archaea Euryarchaeota Methanobacteria Methanobacteriales Methanobacteriaceae Methanobacterium midas_s_9526,Methanobacterium sp. MBAC-LM,3412034.3,579.0,0.9122,35,Methanobacterium,Methanobacteriaceae
c62ec451cad772ced1b4f73e447dfe58,370,0.060027,Bacteria Firmicutes Clostridia Eubacteriales Eubacteriaceae Acetobacterium,uncultured Acetobacterium sp. a0d58640-2bdf-407d-bedf-8d20b14cd168,217139.4,598.0,0.9262,29,Acetobacterium,Eubacteriaceae
dedaa658c067ddab6be08769c9d8b5ec,369,0.060027,Bacteria Firmicutes Clostridia Peptostreptococcales-Tissierellales Alkaliphilus Alkaliphilus_oremlandii_OhILAs,Alkaliphilus sp. B6464,2731219.3,723.0,0.9919,3,Alkaliphilus,Natronincolaceae
6d500b30af1a9a8e0b1e52b662808599,374,0.95761,Bacteria Firmicutes midas_c_4 DTU014 midas_f_148 midas_g_515,Thermotogota bacterium CTOTU18529,2053689.131,743.0,0.9973,1,,
