asv,gpu_vs_pipe_top20_overlap,gpu_top1_in_pipeline_top20,gpu_top1_is_pipeline_top1,prefilter_missed_top20_hits,pipeline_hits_outside_gpu_top500,gpu_best_score,pipeline_best_score
d1d1e67424dd673fa61dc56b9c60bf9c,20,True,True,0,0,725.0,725.0
606cc5b65f868c03389a5cde84fee5d5,19,True,True,1,1,613.0,613.0
4dfa016cab7a5e01764efc33698696da,20,True,True,0,0,747.0,747.0
36b82f7fb6bdcaa65e306b9207786c52,20,True,True,0,0,698.0,698.0
71a34966c95ea58d9a56666883f441dc,20,True,True,0,0,761.0,761.0
f75acea1715106e549e8ad841fd17ed9,20,True,True,0,0,736.0,736.0
24ed4714d5b19f89c5dd402b506efa21,20,True,True,0,0,574.0,574.0
e1dfc1945a6b78a701192ebd002e974c,20,True,True,0,0,768.0,768.0
56f41554384fc19d9ef0161b6f0e6791,20,True,True,0,0,578.0,578.0
b8819fef35b3fd387f12387e884e6ae5,20,True,True,0,0,580.0,580.0
e351ff2570360ae0b6c68b9b864b0870,20,True,True,0,0,731.0,731.0
46220d9e9e76e37d38ea38554c453179,20,True,True,0,0,696.0,696.0
1eac8ec4812f4ed7bfd8387a38bdba1f,20,True,True,0,0,726.0,726.0
734ceaf61779c85297c95adf8ddc6ad3,20,True,True,0,0,726.0,726.0
0ea9d87b8a7848918b64da425e91999a,20,True,True,0,0,738.0,738.0
349da55900cd296d52fd154bfb27343b,20,True,True,0,0,576.0,576.0
5613f4a6a9df36d05e0e24570423fed1,20,True,True,0,0,760.0,760.0
4b802f02d58290e6ec0ab509d13074b6,20,True,True,0,0,580.0,580.0
824e4de27fdfadaea64e6f954c1448c6,20,True,True,0,0,740.0,740.0
0ca6969eac50942ccc0687eb855a0d79,20,True,True,0,0,619.0,619.0
f91fb95263a6d30aad8042fa60f3d62e,17,True,True,0,3,258.0,258.0
a3e5fd03d92b987205cf4bf9b1678aa4,20,True,True,0,0,729.0,729.0
caea068037af31671eecefe94eca01ca,20,True,True,0,0,694.0,694.0
3d7b139f39141ba112868fcf7236158e,20,True,True,0,0,746.0,746.0
9a326ae5ed3864dcaaf79bc7b1c0a8e7,20,True,True,0,0,691.0,691.0
32ae6575d9d3e427dc9f898f16f33087,20,True,True,0,0,726.0,726.0
7377692c0967c99c56f749e092acb30a,20,True,True,0,0,711.0,711.0
48a7ab8e593ebe5f41034be027c6be7e,20,True,True,0,0,693.0,693.0
c91a769593898d20a017b58093f62ea8,19,True,True,0,1,607.0,607.0
4ef65f8d7f7fe58651a459fc49390ba8,20,True,True,0,0,746.0,746.0
ebd4d8e08540f7586c3a30987c6ef7b0,20,True,True,0,0,735.0,735.0
d2a551b8b71579fa1fd9e5d22100b8ee,20,True,True,0,0,674.0,674.0
5d8d4162e9b3958c6bc4b820eac278dc,20,True,True,0,0,664.0,664.0
38907b8ef0546ef8dd587afd52a16f9c,20,True,True,0,0,748.0,748.0
db0c288182530edd5066c0881c9665c7,19,True,True,0,1,750.0,750.0
cc6afef9ee630eedd003d07f22d62140,20,True,True,0,0,711.0,711.0
3e06f2d2b9d0ba13808adb5c1dd498de,20,True,True,0,0,681.0,681.0
961f6d44b23ea979c84941c71bf7da7c,20,True,True,0,0,696.0,696.0
3be7e939ae2116634ae31372ce9f460d,20,True,True,0,0,638.0,638.0
8913bd6e6eb2b354098d2f01d9b65391,20,True,True,0,0,725.0,725.0
52c544d6ecca1fc0e2adc52b33f7a35b,20,True,True,0,0,744.0,744.0
3a1e48f3d9f9c151cd121f1d5d2f3261,20,True,False,0,0,653.0,653.0
f7f87d90b1d55c8ef8d7ea8f99e72018,20,True,True,0,0,747.0,747.0
fe5ba29df5b7470530baf59c3368072e,20,True,True,0,0,746.0,746.0
744dbcf4af334c630605fa9000c112ce,20,True,True,0,0,748.0,748.0
57e13b307e96897f55540c6759029343,20,True,True,0,0,728.0,728.0
2bb677211b22ba770fffa14899f1b01f,20,True,True,0,0,743.0,743.0
f128d6b0c4c7f8c41b4969168eaea276,20,True,True,0,0,615.0,615.0
a5c80d4415d8b64a85a2b498d22ad570,20,True,True,0,0,750.0,750.0
58d6ed632edb304a2a033c46c7a62d0a,20,True,True,0,0,698.0,698.0
639ec09a97e00f6cd8d780f549ca17af,20,True,True,0,0,686.0,686.0
9cc5b63b74154fc7bcdf7e8796e5d2de,20,True,True,0,0,688.0,688.0
8bf2d32646e2f8940a7204828fdeb654,20,True,True,0,0,748.0,748.0
721bd76a3ab9dec41984c4ec32be845a,20,True,True,0,0,708.0,708.0
c01cd527066a9018d69ede5801841298,20,True,True,0,0,670.0,670.0
d8f2eba07489316f7c8a27d0e18fed13,20,True,True,0,0,724.0,724.0
e8ebb25bac25954fb7adbde26e956cb6,20,True,True,0,0,748.0,748.0
748512e38095cce946336f055623773b,20,True,True,0,0,727.0,727.0
935d8a963dc7baf559b479ba9f5a82b3,20,True,True,0,0,719.0,719.0
520d89ef4ce2ba808eed3e2d9a310649,20,True,True,0,0,723.0,723.0
17b1f04511323cb27b539f309522bf6c,20,True,True,0,0,733.0,733.0
2bef39c50999d97de887d34b376fbd38,20,True,True,0,0,688.0,688.0
450292bf5b89b2f473bab4a6233d8682,20,True,True,0,0,746.0,746.0
d4967db74f90dc58ab34ae78957b3f4c,20,True,True,0,0,701.0,701.0
7d1bda054163467e1cf195ab330ba64f,20,True,True,0,0,641.0,641.0
67df1ba56f33792e8b9f614d5c2ccec0,20,True,True,0,0,733.0,733.0
d7fb1f4207f140fa88ee72eda98f8f29,20,True,True,0,0,744.0,744.0
9dbf6f8ac7171f579caa23498080e7ea,20,True,True,0,0,686.0,686.0
288e6faee45091ff103a59abecc43dbc,20,True,True,0,0,723.0,723.0
5f516ea92e902ab41bec75b07a1d28a5,20,True,True,0,0,666.0,666.0
8ac5f54f27077cc06871ba150e3e8ba6,20,True,True,0,0,651.0,651.0
858b85aa56bbce1359f8be897360a774,20,True,True,0,0,698.0,698.0
9533095cafb0040f79ea6b6d43fbcc82,20,True,True,0,0,630.0,630.0
7fc9d702ba352d52e7931c790a577f39,20,True,True,0,0,739.0,739.0
345f44227d68af279027ac77b412b579,20,True,True,0,0,683.0,683.0
326978fa13d506c8782d0075f5613b59,20,True,True,0,0,691.0,691.0
eb974a0919fa333be89d0a34096385d3,20,True,True,0,0,735.0,735.0
ad9e6759575ce82501bff0de8eec90d8,20,True,True,0,0,628.0,628.0
16e2e2408cedf8f9faae33004fb5eaa2,20,True,True,0,0,746.0,746.0
70695a2dd2306734e7c9ea68f7ce51b0,20,True,True,0,0,645.0,645.0
a3d121638f6761b89b40dbd71e131004,20,True,True,0,0,670.0,670.0
8eeb24cc0539f1c2f97606dfb0b0f7a2,20,True,True,0,0,635.0,635.0
2b10a074b0f59b702c22aff7e6b39787,20,True,True,0,0,741.0,741.0
064e7947486f134d07b9324e84d0c253,20,True,True,0,0,705.0,705.0
9f67c0589a1d419db561e7ffd50f95fd,18,True,True,2,2,532.0,532.0
81385a8925798c49b489c89d07813225,20,True,True,0,0,717.0,717.0
f8c8cdc38f175e31f80c5dfa248268a3,20,True,True,0,0,763.0,763.0
f67d93be029c2787875047487bb04e94,20,True,True,0,0,701.0,701.0
86ea29b42288be56c5aadc5b0f322728,20,True,True,0,0,693.0,693.0
047ab7f37ccc35c6144cc1896bc32a69,20,True,True,0,0,763.0,763.0
74733b3a404e0fd05016159ab938bbc7,19,True,True,1,1,744.0,744.0
f160f53c13a357273642507af54b4941,20,True,True,0,0,678.0,678.0
3b57ddd9849252e883213b71bb3c2f17,20,True,True,0,0,646.0,646.0
e0f5ac0f18cc28b90be53aa781a75e97,19,True,True,1,1,700.0,700.0
6d04a8df8207e9542e849378a1bcf43c,20,True,True,0,0,673.0,673.0
92392a51132c9a52e6656c5819c880c1,20,True,True,0,0,741.0,741.0
bbbec58ac7c2e7c7ce1734a34aec1ae8,20,True,True,0,0,599.0,599.0
ea4691b2289c15a1b9cb1a8fd5e77902,20,True,True,0,0,738.0,738.0
57df148d69af94192dae9ab2a045e1c2,20,True,True,0,0,718.0,718.0
e357713de529ed95dc5d315656f58df9,20,True,True,0,0,713.0,713.0
cfccd37229affa4484527db6a12d9caf,20,True,True,0,0,688.0,688.0
ddd4b60fc546f62f90bcf9ae38f1a723,20,True,True,0,0,740.0,740.0
01fa3a0ebc9793d48821043d2713ecfc,20,True,True,0,0,708.0,708.0
fd52abdc1862787fdca2f0d9cab6999e,20,True,True,0,0,673.0,673.0
50d25efdb17b59f3ba7b1ad0c5db8989,19,True,True,0,1,618.0,618.0
23504ce886d58d2a61607ff263c8d494,19,True,True,0,1,631.0,631.0
14f013032d3d55ac24bde620c2d8f945,20,True,True,0,0,720.0,720.0
964a2b2f2580973e2dc2039796a8eb37,20,True,True,0,0,669.0,669.0
89078346e4907efe681d45f299ac15a4,20,True,True,0,0,724.0,724.0
0b898d4961772ab53a086c8154bac568,20,True,True,0,0,683.0,683.0
9a842084688427ba067307eb8662eecd,20,True,True,0,0,723.0,723.0
6f7d070bd4cfaa09a69bba0e1d046a44,20,True,True,0,0,727.0,727.0
a5e4214d6e45488b57daf5cc70b89f40,20,True,True,0,0,748.0,748.0
c7710bd03585ff9fb13a73ad718dd629,20,True,True,0,0,711.0,711.0
d014102205e1a5fa0830e8f27b93270f,20,True,True,0,0,744.0,744.0
4494286141014de25140c094cc5626ec,20,True,True,0,0,711.0,711.0
e3b6d7ad6ee740d0b7d343c2c2ce53a0,20,True,True,0,0,745.0,745.0
25077ffdd305e287a33697d70d484327,20,True,True,0,0,561.0,561.0
dac9df4edca47d4aefa5e8b6eb75543a,20,True,True,0,0,742.0,742.0
d628016102970528d40c260b4400c593,19,True,True,0,1,748.0,748.0
f89c5ae84b1033d896333c5ae7acb309,19,True,True,0,1,601.0,601.0
02304f5597c8b1982e18acf4d3756043,20,True,True,0,0,514.0,514.0
9c7db0d5022a938bf5ea950826d34437,20,True,True,0,0,644.0,644.0
accdbd296b05fdc99bac47d0e4349aa9,20,True,True,0,0,731.0,731.0
52be19846e0f0c7f419cde01b6e10585,20,True,True,0,0,740.0,740.0
3d69ca950aaaf9f351e4139369d78236,20,True,True,0,0,746.0,746.0
dc6c7b33d252a7891fd83a442747c837,20,True,True,0,0,632.0,632.0
599d7cf9f263b0f86ad741ce6f9f7619,20,True,True,0,0,739.0,739.0
e8895eca419d323d988e5bdcf681d140,20,True,True,0,0,713.0,713.0
3e3764ae6674e989f040377aa61069b5,20,True,True,0,0,746.0,746.0
d4478251439a62fedcc7f87519fdd32a,20,True,True,0,0,658.0,658.0
66cca1bc3b202fdae68d02d5f859b53f,20,True,True,0,0,681.0,681.0
522ab1474c600e24c4f7e20404fa648c,20,True,True,0,0,744.0,744.0
d00d97e1374e175183b294e067ec1cfb,20,True,True,0,0,666.0,666.0
dfb17fab2e208979590db3600ba675d7,20,True,True,0,0,743.0,743.0
1ed95763454163d1938e3d2d3c082d23,20,True,True,0,0,682.0,682.0
a8aafb51e2d0f2e6d62cf2c4393df334,20,True,True,0,0,538.0,538.0
f9ceb4443de3c6d51433fa57c3ade975,20,True,True,0,0,742.0,742.0
a8a9d607d1fd5c585c10030c8d307947,20,True,True,0,0,701.0,701.0
aaa707342b1a12423de93e29ef0fb102,20,True,True,0,0,713.0,713.0
b4ba6792b3fa30ceb7375dc41eb1d65c,20,True,True,0,0,750.0,750.0
a8a559b16166ead544ccc5288860baca,18,True,True,0,2,598.0,598.0
ff6a63aa3a8877a90e31ca73fa5fbdd7,18,True,True,2,2,738.0,738.0
0da3781f136fe864a45b19c6fdc57fde,20,True,True,0,0,746.0,746.0
bfeb406eac391881a6599911d4643acb,20,True,True,0,0,748.0,748.0
840e058fa20744d5348c023c25e7d232,20,True,True,0,0,763.0,763.0
8e5082651856dbc9ff0f821a8b2132fb,20,True,True,0,0,737.0,737.0
b7e687b746695f305710ce46786a7573,20,True,True,0,0,736.0,736.0
f0edde70fa1e568fe1079e75617d91cc,20,True,True,0,0,771.0,771.0
8e0cade50e928f5f73e013c6321bc04c,20,True,True,0,0,698.0,698.0
85dbf4fc6f45d7715479fc3c5cb4f1ff,20,True,True,0,0,730.0,730.0
6ec0be7c85b5b47c579ebdb9c3cba2b3,20,True,True,0,0,721.0,721.0
7fac8337427d00be93052bce23925621,20,True,True,0,0,669.0,669.0
2e7754c7a78cb145c7bd423549590978,20,True,True,0,0,713.0,713.0
f271fba51b646916050b15860477c92b,19,True,True,1,1,723.0,723.0
f5e6f6570d4b64e72a67be50cd411508,20,True,True,0,0,747.0,747.0
3d01292536c84811794d53dbc82dea25,20,True,True,0,0,753.0,753.0
2cc5b2b8bce723252e69475548cd8e57,20,True,True,0,0,621.0,621.0
4920fa802d38be7393416667f565bb4a,20,True,True,0,0,672.0,672.0
a06dc300e94af80f18cdbc41795c4aa5,20,True,True,0,0,713.0,713.0
cab39ec57bab4d0e6ea98f181ec4eae1,19,True,True,1,1,636.0,636.0
46423ee425d08764624f28b7140cc759,20,True,True,0,0,619.0,619.0
af1c0fc82127e2f2ccd3473cfa7555e6,20,True,True,0,0,609.0,609.0
04749d839f517a8461ff731c4a0a4b60,20,True,True,0,0,763.0,763.0
3a3ec4d864ef71a4f7170d7d7610bfb4,20,True,True,0,0,680.0,680.0
9eb4774910ed8d676248e0040ca10a83,20,True,True,0,0,681.0,681.0
799b0bb65eb8c35ce7d0cef4aec5004a,20,True,True,0,0,739.0,739.0
efef0fd59127f1abb17a8e0847606057,19,True,True,1,1,568.0,568.0
1c4d0577b5aae60dfa88bb9fa2dc36d6,19,True,True,1,1,579.0,579.0
b9572caf5beca64d204f56f150f96a8d,20,True,True,0,0,764.0,764.0
00a1a32589b4628bbc46f04b83b89d22,16,True,True,0,4,726.0,726.0
fbc7e405b4d16da23a87995ad9f0c945,20,True,True,0,0,599.0,599.0
565ebeeb62bec205e9a34b25e0a728dd,20,True,True,0,0,743.0,743.0
261f84006c5eb28858f3f27bbaadc045,20,True,True,0,0,739.0,739.0
1bb528201a9ce27b647d4d0f9c6d01fb,20,True,True,0,0,741.0,741.0
1f09f246b167ceaa862b68be6e9f3442,19,True,True,0,1,635.0,635.0
adf5bb1e5c1f167d69175bf8a8e04fb3,20,True,True,0,0,701.0,701.0
d564201f83026fda70407d0f859d04bd,19,True,True,0,1,664.0,664.0
eda24e48b8b611eab82f254d58d1148d,20,True,True,0,0,708.0,708.0
26bcb031ea5e9e32c511c17dd4ce8c44,20,True,True,0,0,723.0,723.0
cea48cb9e85cce1a4c9d90bff8f6ded5,20,True,True,0,0,745.0,745.0
3d002319a68cb81e39764750ce844423,20,True,True,0,0,735.0,735.0
c4867d600b0a9097a72003891fa4b874,20,True,True,0,0,752.0,752.0
55d6f196845f6c46a8c04acebb14b7b9,20,True,True,0,0,733.0,733.0
2c2a5e52f212bdc4fe6cfe32717f2a01,20,True,True,0,0,750.0,750.0
5e1fc58ad48ef339ba354f5166b6a82f,20,True,True,0,0,628.0,628.0
97f1dfd76250227f4fa9736d1ec5d108,20,True,True,0,0,583.0,583.0
609d275502076a9f8c77313c88d5cabd,20,True,True,0,0,678.0,678.0
77da7e24d4e417e8a4fd692db80d26e1,19,True,True,0,1,658.0,658.0
8dd05d46c0b97113078aba2427454051,20,True,True,0,0,693.0,693.0
0c383d815fd10fc34608bc3c3415bd28,20,True,True,0,0,746.0,746.0
a6fbc7a35cdc513c4aae607786ee2a51,20,True,True,0,0,603.0,603.0
549656e5dca3b5e4918c59545d94e8b0,20,True,True,0,0,673.0,673.0
b083efba34da97dfc1a6fa6864721978,20,True,True,0,0,674.0,674.0
6c69b67bc429532ce3461ea6f3dc7c82,20,True,True,0,0,678.0,678.0
170083f87321cde2efee1b7332711ec9,19,True,True,0,1,629.0,629.0
461e1d892b167a7eef900fa723462f09,20,True,True,0,0,601.0,601.0
c50549bb796bf96acbaec9906668844d,20,True,True,0,0,669.0,669.0
4f6902842e157d5e737fa919e5d89f4a,17,True,True,0,3,708.0,708.0
edb2c105974cb9358cbb2a34fb4b93d8,19,True,True,0,1,746.0,746.0
f6b24a6816c87c1642b0b3ef07bfee78,20,True,True,0,0,648.0,648.0
80017052479e0a7748dc385488c63536,20,True,True,0,0,748.0,748.0
f02dc9c964b8985575a3f2838bf1fbd8,20,True,True,0,0,718.0,718.0
6ba0ef08127bd8337916b772638d3744,20,True,True,0,0,629.0,629.0
c24ddb60bb99f2f3faf3f86c7141b3dc,20,True,True,0,0,549.0,549.0
3c2d4903b3df0132b4a1d9a9b20ea45d,18,True,True,0,2,744.0,744.0
78d38ebcda61982cfb9d7fccb6a94cf2,20,True,True,0,0,674.0,674.0
4a116f83e81e1519640492c5bf55a3bf,20,True,True,0,0,678.0,678.0
7095c313e9e1c5136c8dfaf1ccf4e5d5,19,True,True,0,1,611.0,611.0
d4b8f75d0e42420455e41ded33426aae,20,True,True,0,0,683.0,683.0
5e05ab394eb8af522fe62a10d8c28445,20,True,True,0,0,744.0,744.0
df718da3c7d5615d6f30a415de90fea7,20,True,True,0,0,652.0,652.0
c883771c490f92035a893a246adf9767,20,True,True,0,0,648.0,648.0
8cc2a5a7c712bb71836060897190bb02,20,True,True,0,0,688.0,688.0
bab56c548143c05f1bd021822bf7aa19,20,True,True,0,0,693.0,693.0
cfdff1e1afc0bb96435226f40e8031fa,20,True,True,0,0,713.0,713.0
fd570e30645c57d049c83863880fd312,20,True,True,0,0,754.0,754.0
38e01c452b469921cbeedecef774390c,20,True,True,0,0,686.0,686.0
5eea14d9885768eafe3cd046a6e975a7,20,True,True,0,0,744.0,744.0
d2fd495f50fd9ee1bb779066a74086d7,20,True,True,0,0,752.0,752.0
2fc4dfc7b010149d63567c2ee818550a,20,True,True,0,0,582.0,582.0
f961e1550d2126dce30199dd80a47c66,20,True,True,0,0,658.0,658.0
04a4d49b919c98986235493c3e4105f2,20,True,True,0,0,703.0,703.0
b488a23a21137febe962e32b948e87a9,20,True,True,0,0,589.0,589.0
172049e46605909f99651e4d0efb8578,20,True,True,0,0,748.0,748.0
714fee5937db0a72ffa76f655649cd60,20,True,True,0,0,654.0,654.0
1f003e944f4c451188139f78a4dbead3,20,True,True,0,0,740.0,740.0
7598baa4df34dca336e545f5477e2bdd,20,True,True,0,0,711.0,711.0
373d9c7b19e02b42024ac7d4b55dd1a8,20,True,True,0,0,704.0,704.0
4d4be4592350230ffffb8321fc1688fa,20,True,True,0,0,754.0,754.0
a07f3b457d225ac97e915f62126f9051,20,True,True,0,0,631.0,631.0
f036998f7c6ae9f7b01b50adfca811a3,20,True,True,0,0,673.0,673.0
c6c062c6e4918cff367f7b7327090845,20,True,True,0,0,723.0,723.0
94826025b9642351b6818715fb42c3a5,20,True,True,0,0,740.0,740.0
88a9a64b37ae0a1b25e1f700e445ab77,20,True,True,0,0,561.0,561.0
4f4dc6bfd6d1b43335fe96fd6eb3e297,18,True,True,0,2,744.0,744.0
b9ca0e9ca6ba197607c2653e75d15261,20,True,True,0,0,668.0,668.0
9f320ec9d312f6f94fd8e600383871e2,20,True,True,0,0,709.0,709.0
126253aad6ce532558563354e8c229f3,20,True,True,0,0,613.0,613.0
737ec3fec82dbe6919a55d6f88890343,20,True,True,0,0,770.0,770.0
b369899a050f5bdde428c77540050c80,20,True,True,0,0,720.0,720.0
1f19176efd7a39631a702b95a9d4b247,19,True,True,1,1,628.0,628.0
b7e9487c90de08851f8c120abc9ac7f8,20,True,True,0,0,746.0,746.0
8eb15ec6f1ac1ddc6a0ded81065b9e3d,20,True,True,0,0,710.0,710.0
7c1cbe86390c16afdf54fac5ab2ba556,20,True,True,0,0,685.0,685.0
717060b0d8c767aa2b031af9d99619dc,20,True,True,0,0,744.0,744.0
b0c56ead300fe6c57f4fc02a1a2f03bd,20,True,True,0,0,736.0,736.0
317bf3e8560b9ad24f7cb75c8fe0cd3e,20,True,True,0,0,706.0,706.0
8adc12dac7b8b4b0e4408ebdf6aab780,20,True,True,0,0,705.0,705.0
4a861d22b54efb0cebe9bfc1f9e23cc0,20,True,True,0,0,638.0,638.0
8027ffc215349056379fe132f318a66a,20,True,True,0,0,714.0,714.0
e52eb9b81be103823dae2b735dafea6f,20,True,True,0,0,582.0,582.0
8b024b5e9fd085be8d302e0fe7eb1da6,20,True,True,0,0,598.0,598.0
5991e2c541e0896df6ced29abbf2edf2,19,True,True,0,1,663.0,663.0
353d319546f0e234f4b2e8d876cfc7e0,20,True,True,0,0,605.0,605.0
68df70d4bee099629f704201f7295b5d,20,True,True,0,0,755.0,755.0
87f7d4bd46de8532433f5041d4803e7d,20,True,True,0,0,513.0,513.0
3c177efebf59a3bd5000040f101bb1bf,20,True,True,0,0,728.0,728.0
816049bb0d04d104e9bc79d797b7b2e9,20,True,True,0,0,760.0,760.0
e01570517d009e1f5e5443a9dd58a231,20,True,True,0,0,744.0,744.0
aa61e61d77b1c5238145c9b2cabdb9d5,20,True,True,0,0,737.0,737.0
999c957beee975a83be3857c1d8051a5,20,True,True,0,0,752.0,752.0
c6d1c8a43afe01b7401a3595ad0a5640,20,True,True,0,0,738.0,738.0
cb1e3bce988edfd40e886c602d0acd01,20,True,True,0,0,674.0,674.0
1829dfc4952cc934524cf1d9b83df1fd,20,True,True,0,0,640.0,640.0
9105a12672d63787cb130b8396b7aa49,20,True,True,0,0,723.0,723.0
d03ed14bb4de457c674f898a173d7a62,20,True,True,0,0,743.0,743.0
aee2ddec1683cea5bb29ee17e5f48146,20,True,True,0,0,676.0,676.0
0a348490a85ea594e34f9fa851e6f2bf,20,True,True,0,0,646.0,646.0
322e95dcad281978b9f9a97b4bf2b743,18,True,True,0,2,736.0,736.0
09f97db7adedc038758fca116724698f,20,True,True,0,0,740.0,740.0
a5430f5f1cd228c78aa55db13ff1fa92,20,True,True,0,0,740.0,740.0
140e40cb48f1dfbda216a1267bb28fc5,20,True,True,0,0,748.0,748.0
792040cc8d230edf3da4ec44c575fe75,18,True,True,2,2,725.0,725.0
01d2438fd05e3e4b8f94143439665583,20,True,True,0,0,669.0,669.0
b4551c091eadcf47d15aad6921457f76,20,True,True,0,0,687.0,687.0
aee6434397d2afe4adc1c9d2ba8927a4,20,True,True,0,0,765.0,765.0
295de38d6dd13acd267eae051374671f,18,True,True,2,2,589.0,589.0
3eca9c3ddfcd1664d37b708370ae7a05,20,True,True,0,0,726.0,726.0
ba6bc4c3f11394ddeb20d0be26876b26,20,True,True,0,0,739.0,739.0
24dce07cef9924ddcdee5af002e38965,19,True,True,1,1,680.0,680.0
242a3a783392eec5c227518358c4dc88,20,True,True,0,0,719.0,719.0
601d70854057d4d8e94070f73350d797,19,True,True,1,1,595.0,595.0
68961d428c4c1a26c72ee58ffe940b99,20,True,True,0,0,731.0,731.0
96081852258501d40fba8d2ddf0541ac,20,True,True,0,0,708.0,708.0
fe53e16940fd4ac540adc0d7c5d73841,20,True,True,0,0,743.0,743.0
25f1616a67bfdd13341e589345005a90,20,True,True,0,0,763.0,763.0
6ccc148642fc55d9ec07d0d348c37148,20,True,True,0,0,548.0,548.0
43304902c7de62a1f0749eba6553c3cd,20,True,True,0,0,651.0,651.0
abe0e2740f8459c2e33550945597567d,20,True,True,0,0,652.0,652.0
c54b395391b209a66c6f285b4c84bb60,20,True,True,0,0,733.0,733.0
391d30262cc3dea9747cbbc8eddf9f07,19,True,True,0,1,743.0,743.0
e55e48fe52d8325396d7b7a722adba80,20,True,True,0,0,590.0,590.0
794d1f76593fbe8de481cb6027cffe80,20,True,True,0,0,561.0,561.0
f8eaa371a95b49c4c6842bbec4b4da5f,20,True,True,0,0,681.0,681.0
817de57245c782e0e938fdb195cd7aa1,20,True,True,0,0,741.0,741.0
ee983542287b2fabba9e4ee88472a44a,20,True,True,0,0,759.0,759.0
f5ec59d59b201d9d82b91bbfb69dc2fc,20,True,True,0,0,682.0,682.0
0c3fbf81fa504f4fc2603e504474a1bf,20,True,True,0,0,708.0,708.0
71f4b4a0a56c9a9b81c740f6e3a18596,20,True,True,0,0,753.0,753.0
af4077b83626bed3fca2dfbdf7cb9f90,20,True,True,0,0,692.0,692.0
d27b2ff4d26d2899600e9921c2e925f6,20,True,True,0,0,726.0,726.0
b6659ef305819aabacf82fa333d503b6,14,False,False,6,6,543.0,501.0
d580dfb68684d8bcb4505d85be36a809,20,True,True,0,0,708.0,708.0
50420826a4434507209193c117f54130,20,True,True,0,0,735.0,735.0
82fc6e36dd2370048db2e2b7f02fd189,19,True,True,1,1,698.0,698.0
bc7d170b9edc9c345a358fc773c260e7,19,True,True,0,1,744.0,744.0
2b21fc8c9a472bcf2441c9c063baaf0a,20,True,True,0,0,733.0,733.0
fe243279a53940656a0d4289ddc3ea66,20,True,True,0,0,676.0,676.0
cb21ad21e6f1b6e4e388eec09350d8dc,20,True,True,0,0,612.0,612.0
40862b63dd0defe1fb1cbc9991f5f089,20,True,True,0,0,750.0,750.0
6a4bca8a699c143a04caf781f0c1763c,20,True,True,0,0,743.0,743.0
64726048843aad3c93d620cd9e0479ad,20,True,True,0,0,338.0,338.0
b2fb53987643b4f865fb0a5912ee1071,18,True,True,1,2,163.0,163.0
d01bebdf4a5ff05dd53dc30d65556f60,20,True,True,0,0,726.0,726.0
cb0675920de285932e554b08f1db3466,20,True,True,0,0,625.0,625.0
28e3c3f751b7e166668665449ef80ec9,20,True,True,0,0,748.0,748.0
76612bcedbaf761367a3d047ebafd7b6,20,True,True,0,0,590.0,590.0
d232fae99923ef2ca92f6afbc004f379,20,True,True,0,0,551.0,551.0
1149a5d0986a0fc3bf7a7a9057b0e033,20,True,True,0,0,668.0,668.0
a42640f848385634aa76ce36a39e3707,20,True,True,0,0,660.0,660.0
84983b37bd3b85c6b96d3a4ea0ff2bbd,20,True,True,0,0,746.0,746.0
79f4b4c69c43f9fc726deee40b36d3f3,19,True,True,1,1,697.0,697.0
b3848fcb6cb7ac786f17897a46e4a681,20,True,True,0,0,647.0,647.0
dd0416fffbca05a27400d18805e182d9,20,True,True,0,0,626.0,626.0
2481a293c5dffa73e03136fa6efdff28,19,True,True,1,1,648.0,648.0
3aa84206bcf663e8de0f75e1bb5b2ba6,20,True,True,0,0,510.0,510.0
0a9e32a90e0c0e68cfe004e73a2ac7dd,20,True,True,0,0,611.0,611.0
a681fb02342fb54c83839d35541047fd,18,True,True,2,2,688.0,688.0
eb39035aa8ec3916e81ca8fc6b2cbc00,20,True,True,0,0,616.0,616.0
9fb275ed81ecc69dd2c2cf775d20f252,20,True,True,0,0,711.0,711.0
f9592d197b4e8b201673245f0501b6b3,20,True,True,0,0,688.0,688.0
fbea683698f9faa406733b0ef72a45b8,19,True,True,0,1,669.0,669.0
2d7ac92616f87949dfaf73e74e7d61ef,20,True,True,0,0,740.0,740.0
dfba8e8bfc169f25150d154a466d4477,20,True,True,0,0,739.0,739.0
b35b4cb81d7c54205db79368125f511b,20,True,True,0,0,733.0,733.0
d0282de15fd06b64876273663703c3b5,20,True,True,0,0,706.0,706.0
4f3686ad1491f35d467e4d518b1a239a,20,True,True,0,0,735.0,735.0
dc960b31bf96a79c812f9e13fe5b26aa,20,True,True,0,0,650.0,650.0
e0ef60d7b52825a7bb99db1975db2d1b,20,True,True,0,0,735.0,735.0
0f6ba75546154e59b7668ab1ac86514b,20,True,True,0,0,589.0,589.0
4d36e0d0050d301d2a3d040d04521b20,19,True,True,1,1,743.0,743.0
20ec21b915216e00b9af8785dba05efd,20,True,True,0,0,708.0,708.0
92fdfef3564a875350627fe95d5fa6e2,20,True,True,0,0,698.0,698.0
731b491457472e36422564468f57fa8c,20,True,True,0,0,746.0,746.0
d21206f5365da44b1152796d3281ae34,20,True,True,0,0,685.0,685.0
17dea85edcc6610a7d772d73ea780461,20,True,True,0,0,663.0,663.0
0e4fb8a4429348304afe0d042e3cb39a,20,True,True,0,0,744.0,744.0
