,Unnamed: 0,Start Date,2024-05-14 12:42:00,Unnamed: 3,0.1,Unnamed: 5,Unnamed: 6,Unnamed: 7,reactor body,155,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,high range (>1 RPM),m,0.1886,scale m,0.114762819,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133
77,177,176.9506944444438,9.175733333333332,0.10905229632306342,88.06766666666665,0.7652756191943741,2.7566,0.8719738470848764,0.3142542531810246,0.9720224365251072,2.5711561224212516,0.002746583039112984,2.252204775044937e-06,0.2767563881772875,0.028835132260549,0.008662732743188125,450,,138.9,138.9020833333343,0.00028185975609756094,1.9926098261940606e-05,,19.960331,316.5,316.47083333333285,0.00010591124661246612,0.00010591124661246612,1e-10,6.6719510003332,309.5,309.47083333333285,0.00014806910569105692,1.368550704803613e-15,1e-10,9.3277140003332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.9,111.8659722222219,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,177.9,177.92569444444234,8.113190000000001,0.1263961522357388,88.7937,0.29412901930954843,3.094633333333333,0.18556751691320678,0.3292440170945095,1.0267830256630743,2.716006713044261,0.0029013166128315673,2.3660497256247187e-06,0.2923479448068475,0.02671219267051004,0.010188895101012388,450,,139.5,139.47083333333285,0.0002928861788617886,2.7562611194744763e-05,,21.49976,320.5,320.47083333333285,9.713753387533876e-05,9.713753387533876e-05,1e-10,6.1192450003332,313.5,313.47083333333285,0.0015313008130081302,8.266046257013822e-06,1e-10,97.3797920001818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.10000000000001,112.07361111111095,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,180.9,180.89583333333576,6.698566666666667,0.07183385924014732,88.33793333333334,0.2126148709129639,4.9635,0.28273056078181563,0.3014293952175415,0.9352150180484194,2.473794563870013,0.002642578617504149,2.119662738131135e-06,0.2662764981943416,0.02019144899157716,0.01496144803162267,450,,140.5,140.47083333333285,0.0002388211382113821,6.414397153414534e-05,,22.140818,323.5,323.47083333333285,0.00010697831978319782,0.00010697831978319782,1e-10,6.7391720003332,316.5,316.47083333333285,0.0006606029810298104,6.6922129464896674e-06,1e-10,42.3554800001818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.2,112.16180555555184,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,181.9,181.87361111111386,4.934033333333333,0.08129165598838144,91.96039999999999,0.12104003469927044,3.1055333333333337,0.1287138039735184,0.30351342329535314,0.9802963602126435,2.5930419850786057,0.002769962148085347,2.2098945813619655e-06,0.2791121581160999,0.01497545347653382,0.00942571053157829,450,,141.9,141.92638888888905,0.00021023035230352305,5.338716299438894e-05,,19.149718,327.5,327.47083333333285,5.792682926829268e-05,5.792682926829268e-05,1e-10,3.6491400003331993,320.5,320.47083333333285,0.0021297764227642276,9.593540440673326e-06,1e-10,135.2280280001818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.9,112.85972222222335,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,182.9,182.9013888888876,5.418566666666667,0.08611529093798236,91.56883333333333,0.07786079458451826,3.0125999999999995,0.14610092402171854,0.29703412162278986,0.9552843387110742,2.526881154009938,0.0026992872423951784,2.1414084455612165e-06,0.27199067977190305,0.01609499190287862,0.008948449948008166,450,,142.5,142.47083333333285,0.00018219850948509485,0,,11.477718999999999,330.5,330.47083333333285,0.00012300135501355013,0.00012300135501355013,1e-10,7.7485540003332,323.5,323.47083333333285,0.0003692073170731707,1.368550704803613e-15,1e-10,23.258466000333197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.9,112.9111111111124,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,184,183.9916666666686,4.044366666666667,0.057667350670317155,93.16433333333333,0.07145952234190703,2.7912999999999997,0.07633852238549031,0.2979679487170593,0.9749848494529996,2.5789921824240634,0.0027549537441470006,2.1726189860540367e-06,0.2775998529692568,0.012050916395263175,0.008317179352539275,450,,145.9,145.90416666666715,0.00022972560975609757,3.742986177637881e-05,,18.612511,,,,,,,327.5,327.47083333333285,0.0024241869918699187,1.368550704803613e-15,1e-10,152.7133080003332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.9,113.86388888888905,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,184.9,184.90833333333285,3.7964333333333333,0.13676934354354905,92.94696666666665,0.20101269445816364,3.2565666666666666,0.16902086656189322,0.3071893939402067,1.0028132730935624,2.652602851408778,0.002833586781311927,2.223552798062256e-06,0.2855232235891393,0.011662240548010655,0.010003827406592124,450,,146.5,146.47083333333285,0.0002998306233062331,7.613247570822499e-05,,27.310416,,,,,,,330.5,330.47083333333285,0.00030137195121951216,1.368550704803613e-15,1e-10,18.985131000333197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.9,113.8979166666686,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,187.8,187.82847222222335,3.2489000000000003,0.12495763282008834,94.0072,0.18488309819991366,2.7439,0.11292975692880951,0.31225386628581325,1.0309736777691056,2.727091663776344,0.002913157876535722,2.2504533145817746e-06,0.293541116587037,0.010144815861759788,0.00856793383701643,450,,147.5,147.47083333333285,0.0003166158536585366,8.211304228821678e-05,4.895017591646805e-05,36.870464999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.9,114.90763888888614,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,188.9,188.94930555555766,3.1720333333333333,0.0391640566506246,94.85446666666667,0.14200853260749327,1.9735333333333334,0.12355461680298852,0.3408986725660724,1.13569504765918,3.0040965776791215,0.0032090625054463392,2.464338083546705e-06,0.3233576177362943,0.010813419526686671,0.006727748935982295,450,,148.8,148.84166666666715,0.0002772527100271003,8.870945668537019e-05,5.243445692883895e-05,35.678631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.9,117.88263888889196,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,189.9,189.88055555555184,3.5070333333333337,0.09192150637001838,94.83229999999999,0.2308428253162729,1.6606666666666667,0.29792784920737686,0.30348214016770225,1.0108065726799231,2.6737464180565707,0.0028561729483030217,2.1825862768635194e-06,0.2877990936102559,0.010643219816394708,0.005039826741051642,450,,149.5,149.47083333333285,0.0002671578590785908,8.870945668537019e-05,7.240948813982522e-06,27.803423000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.9,117.88680555555766,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,190.9,190.9250000000029,2.9022,0.05056708415560468,95.47453333333333,0.606417350785199,1.6232666666666666,0.6065329119951643,0.3191892287213793,1.07032188844801,2.831174027507639,0.0030243416558489596,2.298452137036414e-06,0.3047444265720028,0.00926350979595187,0.005181292353424576,450,,153.8,153.847222222219,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.9,118.88611111111095,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,191.9,191.8840277777781,3.0977333333333337,0.06028675918751415,95.5963,0.09028360870058365,1.3059666666666667,0.10318441419775247,0.29626780772112643,0.9947276333473565,2.6312150301446198,0.002810739694503212,2.125441780619364e-06,0.2832210622725112,0.00917758663571324,0.0038691588129020045,450,,154.5,154.47083333333285,0.0003007791327913279,0.00010365403038182564,6.923164226535013e-06,31.523801999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.9,120.88958333332994,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,194.9,194.9013888888876,2.2943666666666664,0.06666973326280314,96.3902,0.8086197932279404,1.3154333333333332,0.8312410621073366,0.3004432725595881,1.0171242309309614,2.6904576431077043,0.002874024360314915,2.1396509130031693e-06,0.28959787130673204,0.0068932702978496685,0.003952130955006341,450,,155.5,155.47083333333285,0.00029917005420054203,0.00011638155193649924,1.2870275791624105e-05,33.783089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,120.98819444444234,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,196,195.95208333332994,1.2428333333333332,0.24147600985052994,98.34559999999999,0.12579534967557066,0.4115666666666667,0.1345843353935862,0.28650277594241247,0.9896061916702402,2.6176679908696676,0.0027962683568904098,2.0706007901666718e-06,0.28176287401722117,0.003560752000337616,0.0011791499248536557,450,,156.5,156.47083333333285,0.00020096544715447154,0.00010845764335568632,5.4704346839178295e-06,25.534681000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,121.9916666666686,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,197,196.9645833333343,1.8589666666666667,0.06589312053115508,97.27433333333333,1.2187230708136014,0.8679000000000001,1.2333640014205054,0.2897132373101353,0.9897949586523586,2.618167309983658,0.002796801743952219,2.060349765321422e-06,0.28181662017185205,0.005385672510516313,0.002514421186614665,450,,159.5,159.47083333333285,0.00010562649051490515,8.979850827973176e-05,2.201793213029168e-05,20.115160174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.9,124.90555555555329,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,199.10000000000002,199.1256944444467,2.9034666666666666,0.15164677158889134,96.96076666666666,0.2673302140300094,0.13576666666666667,0.23515476464093457,0.32871923753576165,1.119437360413448,2.9610923727065392,0.0031631241748415824,2.3049226221157494e-06,0.3187286928954956,0.009544253488771661,0.00044629115149438575,450,,160.5,160.47083333333285,0.00011773396002710026,0.00010303257150677433,2.201793213029168e-05,22.341936131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,124.99930555555329,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,202,201.9631944444409,3.5208666666666666,0.0387836735409802,95.9147,0.6178128923873325,0.5644333333333333,0.580087289408528,0.3464533742338414,1.1671014364200574,3.0871715414982157,0.003297805574998094,2.369300952327033e-06,0.33229971453626633,0.012198161368941245,0.0019554983286338787,450,,161.5,161.47083333333285,0.0001824463075880759,0.00010844650335294922,2.2585404607876518e-05,27.108366814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,125.00069444444671,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,202.9,202.87222222222044,4.393933333333333,0.08008628679950985,94.80170000000003,0.07573381015108106,0.8044666666666668,0.04454327483844595,0.3653784568365644,1.2165716669789128,3.218028280395834,0.0034375905131726688,2.4586627878260694e-06,0.34638498851482935,0.016054485807760747,0.0029393478924312154,450,,162.5,162.47083333333285,0.00015929878048780486,0.00010357191733953742,3.9689025082283505e-05,27.850632999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-240.12847222222626,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,204.10000000000002,204.0749999999971,3.1092999999999997,0.030707816594476352,95.40736666666668,1.1762090984741371,1.4832999999999998,1.206876845415471,0.35899786374167564,1.2029633848467078,3.182032179271936,0.0033991384409865614,2.416831987196654e-06,0.3425104081855209,0.01116232057731992,0.005325015312880274,450,,163.5,163.47083333333285,0.00014712059620596206,0.00011575201861228959,4.018840086255816e-05,28.510912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-240.0631944444467,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,204.9,204.9458333333314,4.737533333333333,0.0794214916337718,94.0924,0.8665674064953057,1.1700666666666668,0.9325607558402473,0.331203697748823,1.0945317357680087,2.8952129784831193,0.0030927499080970608,2.1896420354885037e-06,0.3116375081006135,0.015690885582083074,0.003875304066126396,450,,166.5,166.47083333333285,0.00011641236449864498,7.205710962091146e-05,4.984905232096243e-06,16.103510504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.9,126.90763888888614,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,205.9,205.90000000000146,4.342466666666667,0.05576892802747182,95.09160000000001,0.07352598180235145,0.5659333333333333,0.1153069526669288,0.3520523289652725,1.175785261289003,3.1101416588934914,0.00332234291611641,2.3412916810514222e-06,0.3347721924503411,0.015287755034540636,0.0019923814803907984,450,,167.5,167.47083333333285,0.0002709713753387534,9.005821814698235e-05,2.804770173646578e-05,31.5257773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.9,127.9111111111124,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,208.9,208.9194444444438,1.2500666666666667,0.10524591836899577,98.15910000000001,0.10800055555412748,0.5908333333333333,0.015453262870129813,0.3470163439375401,1.1963524216811494,3.1645451154146533,0.0033804582556117937,2.3478163757979313e-06,0.34062812006199394,0.004337935643448543,0.0020502882320976327,450,,168.5,168.47083333333285,0.0003893206300813008,0.0001484332831531408,5.0719600499375784e-05,49.070859582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.9,128.86319444444234,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,211,210.9902777777752,3.9671,0.06477522674603295,94.68020000000001,0.09744706255193028,1.3526666666666667,0.11720385374778995,0.35893988476371363,1.1936019539381397,3.1572696846105632,0.0033726864308382997,2.3194282043178872e-06,0.33984500077405366,0.014239504168461283,0.0048552601745705,450,,169.5,169.47083333333285,0.00031219071815718157,0.0001533879841248118,5.8859198728861655e-05,46.063970132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,129.04722222222335,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,212,211.9875000000029,4.1715333333333335,0.09463531757929132,94.40273333333334,0.2111091265988574,1.4257666666666664,0.2446216738830271,0.34282096774002935,1.1366600100984794,3.0066490589701718,0.003211789139492602,2.1983871885859788e-06,0.32363236398637263,0.014300890942931238,0.0048878270843814246,450,,170.5,170.47083333333285,0.0003717940379403794,0.00021418297522923224,5.5083781636590624e-05,55.939587515999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.9,131.8756944444467,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,212.9,212.90416666666715,3.7776666666666667,0.01860439016289788,94.91436666666668,0.0778551432683368,1.3079999999999998,0.09193410683745178,0.3372340151524063,1.1241958115115296,2.9736792433530783,0.0031765698326652455,2.1649190334605603e-06,0.3200835296664772,0.012739576979074069,0.004411020918193474,450,,173.5,173.47083333333285,0.00018009620596205961,0.00020104981524565483,1.3615537396436273e-05,35.76800887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,131.99722222222044,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,215.9,215.9458333333314,3.6379333333333332,0.017400383137544242,95.4794,0.1662166357498559,0.8826666666666667,0.18123703631800378,0.35331798165166045,1.184824585661674,3.1340521298147506,0.0033478847699606224,2.2495367130860313e-06,0.33734588897311546,0.012853472627166306,0.0031186200513786564,450,,174.5,174.47083333333285,0.0004703712737127371,0.00022188107294375257,1.6042560435818863e-05,56.747374320000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,131.99722222222044,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,216.9,216.92222222222335,4.341033333333333,0.08381493502552696,94.61056666666667,0.5748947063013625,1.0483666666666667,0.6316748873695499,0.36218783783669417,1.2035167578440573,3.183495940103636,0.0034007020724745934,2.2747409908541457e-06,0.3426679657750441,0.01572269476977017,0.0037970565626006224,450,,175.5,175.47083333333285,0.00042068038617886183,0.00025706897495552213,1.758702757916241e-05,57.757228484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,133,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,217.9,217.9333333333343,4.0877,0.012735383779061738,95.23786666666668,0.09574927327835536,0.6744,0.08503740353514981,0.3437046703297253,1.1496713993762226,3.041066282220976,0.0032485546088508012,2.1628874598237192e-06,0.32733699565573005,0.01404961580906818,0.0023179442967036674,450,,176.5,176.47083333333285,0.00025309027777777775,0.00019656685370192964,7.758143230053343e-06,38.93211837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,133.01597222222335,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,218.9,218.8972222222219,3.9913666666666665,0.08078467263864689,94.66433333333335,1.1963431043531563,1.3442999999999998,1.273814283951943,0.3759098410300575,1.2498235724915019,3.305984933687199,0.003531548344049041,2.340950970137507e-06,0.35585254494549706,0.01500394009159337,0.005053355992967063,450,,177.5,177.47083333333285,0.00022104776422764228,0.00021343314629807035,8.890534559073884e-06,38.96085327000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.9,133.89861111110804,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,225.9,225.8701388888876,4.2818000000000005,0.044675160883873626,94.27650000000001,0.9888299803302933,1.4417,1.0247969603780058,0.3546551439100182,1.1743251163843729,3.106279340113502,0.0033182170759310323,2.131637675020177e-06,0.33435645674832837,0.015185623951939158,0.0051130632097507326,450,,180.5,180.47083333333285,0.00018690548780487805,0.00021497317640618586,5.762819203268642e-06,36.47939787600001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,135.02430555555475,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,232.9,232.90486111111386,2.8433333333333333,0.015557741909844497,95.83863333333333,1.094103259904358,1.3180333333333334,1.1083021669803468,0.3510413030600153,1.1816189992562702,3.125572836742392,0.003338826944831638,2.080093079139055e-06,0.33643318728824356,0.0099812743836731,0.004626841388098688,450,,181.5,181.47083333333285,0.00020348492547425475,0.00022561776378814837,4.978379298604018e-06,38.57576532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,135.9784722222248,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,233.9,233.9229166666628,3.3821333333333334,0.04787299168981732,95.82676666666667,1.3720501898011355,0.7913999999999999,1.336167830027351,0.338931514326901,1.1407157083100699,3.017377034884701,0.003223249072413016,1.999348533575211e-06,0.3247871113938393,0.011463115723221562,0.002682304004383094,450,,182.5,182.47083333333285,0.0001892740514905149,0.00019549158341316546,0,33.55028656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136,136.01944444444234,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,236.9,236.91249999999854,3.3588666666666662,0.03477273836403074,95.8838,1.0170272169416092,0.7573,0.983536720209266,0.3398924027030552,1.1446305422856307,3.0277324021748937,0.003234310974066909,1.9808938841855597e-06,0.32590175162299206,0.011416532616925353,0.002574005165670237,450,,187.5,187.47083333333285,9.900887533875338e-05,0.00011815731490351719,0,19.308636498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.9,138.9020833333343,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,237.9,237.93541666666715,3.7687000000000004,0.015694266469000743,95.72403333333334,0.16988126245508922,0.5066666666666667,0.17576479548912338,0.36135763747385435,1.2148897358564543,3.2135793012977176,0.003432837985535122,2.093445350336223e-06,0.3459061053480182,0.013618485283477151,0.0018308786965341955,450,,188.5,188.47083333333285,0.00010381929200542005,0.00015068112768578076,0,23.209715677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,138.95763888888905,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,238.9,238.88958333332994,4.315966666666667,0.07204251059848844,95.1829,0.022099095004095,0.5011,0.09085114198511772,0.38366504783087224,1.2825957733878253,3.3926726908968283,0.003624150703576901,2.2012858817508747e-06,0.3651835188118113,0.01655885557603117,0.0019225455546805006,450,,189.5,189.47083333333285,0.0001081923780487805,0.00011658990009579855,0,19.713757561999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,138.9604166666686,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,240,240.04305555555766,4.786566666666666,0.0514346510956704,94.50823333333334,0.3400264891641982,0.7052,0.29830536367956917,0.3693146844642419,1.2258712404095866,3.242627152051165,0.003463867736512271,2.0938210747429963e-06,0.3490327837277295,0.017677493581670582,0.0026044071548418342,450,,190.5,190.47083333333285,9.488223238482386e-05,5.8051566990557e-05,0,12.399298341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.9,139.8874999999971,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,240.9,240.9145833333314,5.272966666666666,0.045357836515130846,93.94803333333333,0.0881277670960365,0.779,0.05084653380516707,0.43748610197577364,1.443545873255065,3.818411664739204,0.004078937340003973,2.456695646422047e-06,0.41100958891290046,0.02306849632848188,0.003408016734391277,450,,191.5,191.47083333333285,0.00012311017953929538,6.366777063090188e-05,0,14.798846331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.9,140.8930555555562,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,243.9,243.88541666666424,6.32,0.04272692359625246,92.69539999999999,0.06655426357492177,0.9845666666666668,0.07491257126366263,0.3714605158265576,1.2093429459072849,3.1989071472386246,0.0034171647678979105,2.0330473818353567e-06,0.34432681098749085,0.023476304600238442,0.0036572764186563445,450,,194.5,194.47083333333285,7.52682418699187e-05,5.0390447516080474e-06,0,5.299033421000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.9,141.92638888888905,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,244.9,244.91249999999854,6.407366666666667,0.06836916946499605,92.40193333333332,0.06359719595495633,1.1906999999999999,0.10790361439729437,0.4103112914127236,1.3315980852889422,3.522291709473976,0.0037626134732492507,2.229184769942202e-06,0.3791355659503238,0.026290148915548383,0.0048855765468512995,450,,195.5,195.47083333333285,8.141429539295393e-05,4.815136170795128e-06,0,5.6614376879999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.9,142.9250000000029,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,245.9,245.94027777777956,6.325499999999999,0.27408642797482685,92.18626666666667,0.3940282900165034,1.4882333333333335,0.3128291759624303,0.35797790540428687,1.1590471017965631,3.0658665273328447,0.0032750469451177868,1.93221425961781e-06,0.33000646648374365,0.022643892406348162,0.005327546514195067,450,,196.5,196.47083333333285,9.165772357723577e-05,7.502080197071302e-06,0,6.603980602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.9,145.90416666666715,450,,,,,,,,,,,,,,,,,,,,,,,,,,,
