,Unnamed: 0,Unnamed: 1,Approx Days,Date/Time,pH,Unnamed: 5,Approx Days.1,Date/Time.1,CO2,Unnamed: 9,Approx Days.2,Date/Time.2,ORP,Unnamed: 13,Approx Days.3,Date/Time.3,Temp
13868,,,298.0,03/08/2025 13:00,7.036,,298.0,03/08/2025 13:00,102.526,,298.0,03/08/2025 13:00,-505.698,,298.0,03/08/2025 13:00,36.028
13869,,,298.0,03/08/2025 13:30,7.036,,298.0,03/08/2025 13:30,102.526,,298.0,03/08/2025 13:30,-505.698,,298.0,03/08/2025 13:30,36.028
13870,,,298.1,03/08/2025 14:00,7.037,,298.1,03/08/2025 14:00,102.526,,298.1,03/08/2025 14:00,-505.698,,298.1,03/08/2025 14:00,36.028
13871,,,298.1,03/08/2025 14:30,7.037,,298.1,03/08/2025 14:30,102.526,,298.1,03/08/2025 14:30,-505.698,,298.1,03/08/2025 14:30,35.962
13872,,,298.1,03/08/2025 15:00,7.037,,298.1,03/08/2025 15:00,102.526,,298.1,03/08/2025 15:00,-505.698,,298.1,03/08/2025 15:00,35.831
13873,,,298.1,03/08/2025 15:30,7.045,,298.1,03/08/2025 15:30,102.526,,298.1,03/08/2025 15:30,-505.698,,298.1,03/08/2025 15:30,35.766
13874,,,298.1,03/08/2025 16:00,7.053,,298.1,03/08/2025 16:00,102.526,,298.1,03/08/2025 16:00,-505.698,,298.1,03/08/2025 16:00,35.766
13875,,,298.2,03/08/2025 16:30,7.045,,298.2,03/08/2025 16:30,102.526,,298.2,03/08/2025 16:30,-505.698,,298.2,03/08/2025 16:30,35.634
13876,,,298.2,03/08/2025 17:00,7.029,,298.2,03/08/2025 17:00,102.526,,298.2,03/08/2025 17:00,-505.698,,298.2,03/08/2025 17:00,35.7
13877,,,298.2,03/08/2025 17:30,7.029,,298.2,03/08/2025 17:30,102.526,,298.2,03/08/2025 17:30,-504.757,,298.2,03/08/2025 17:30,35.766
13878,,,298.2,03/08/2025 18:00,7.005,,298.2,03/08/2025 18:00,102.526,,298.2,03/08/2025 18:00,-504.757,,298.2,03/08/2025 18:00,35.7
13879,,,298.2,03/08/2025 18:30,7.005,,298.2,03/08/2025 18:30,102.526,,298.2,03/08/2025 18:30,-503.819,,298.2,03/08/2025 18:30,35.7
13880,,,298.3,03/08/2025 19:00,7.005,,298.3,03/08/2025 19:00,102.526,,298.3,03/08/2025 19:00,-503.819,,298.3,03/08/2025 19:00,35.7
13881,,,298.3,03/08/2025 19:30,7.013,,298.3,03/08/2025 19:30,102.526,,298.3,03/08/2025 19:30,-503.819,,298.3,03/08/2025 19:30,35.7
13882,,,298.3,03/08/2025 20:00,7.005,,298.3,03/08/2025 20:00,102.526,,298.3,03/08/2025 20:00,-502.878,,298.3,03/08/2025 20:00,35.634
13883,,,298.3,03/08/2025 20:30,7.013,,298.3,03/08/2025 20:30,102.526,,298.3,03/08/2025 20:30,-502.878,,298.3,03/08/2025 20:30,35.634
13884,,,298.3,03/08/2025 21:00,7.013,,298.3,03/08/2025 21:00,102.526,,298.3,03/08/2025 21:00,-502.878,,298.3,03/08/2025 21:00,35.634
13885,,,298.40000000000003,03/08/2025 21:30,7.012,,298.40000000000003,03/08/2025 21:30,102.526,,298.40000000000003,03/08/2025 21:30,-502.878,,298.40000000000003,03/08/2025 21:30,35.7
13886,,,298.40000000000003,03/08/2025 22:00,7.012,,298.40000000000003,03/08/2025 22:00,102.526,,298.40000000000003,03/08/2025 22:00,-502.878,,298.40000000000003,03/08/2025 22:00,35.766
13887,,,298.40000000000003,03/08/2025 22:30,7.02,,298.40000000000003,03/08/2025 22:30,102.526,,298.40000000000003,03/08/2025 22:30,-502.878,,298.40000000000003,03/08/2025 22:30,35.7
13888,,,298.40000000000003,03/08/2025 23:00,7.02,,298.40000000000003,03/08/2025 23:00,102.526,,298.40000000000003,03/08/2025 23:00,-502.878,,298.40000000000003,03/08/2025 23:00,35.7
13889,,,298.40000000000003,03/08/2025 23:30,7.02,,298.40000000000003,03/08/2025 23:30,102.526,,298.40000000000003,03/08/2025 23:30,-502.878,,298.40000000000003,03/08/2025 23:30,35.766
13890,,,298.5,03/09/2025 00:00,7.02,,298.5,03/09/2025 00:00,102.526,,298.5,03/09/2025 00:00,-502.878,,298.5,03/09/2025 00:00,35.897
13891,,,298.5,03/09/2025 00:30,7.028,,298.5,03/09/2025 00:30,102.526,,298.5,03/09/2025 00:30,-502.878,,298.5,03/09/2025 00:30,35.897
13892,,,298.5,03/09/2025 01:00,7.02,,298.5,03/09/2025 01:00,102.526,,298.5,03/09/2025 01:00,-502.878,,298.5,03/09/2025 01:00,35.831
13893,,,298.5,03/09/2025 01:30,7.02,,298.5,03/09/2025 01:30,102.526,,298.5,03/09/2025 01:30,-502.878,,298.5,03/09/2025 01:30,35.831
13894,,,298.6,03/09/2025 03:00,7.028,,298.6,03/09/2025 03:00,102.526,,298.6,03/09/2025 03:00,-502.878,,298.6,03/09/2025 03:00,35.831
13895,,,298.6,03/09/2025 03:30,7.028,,298.6,03/09/2025 03:30,102.526,,298.6,03/09/2025 03:30,-502.878,,298.6,03/09/2025 03:30,35.831
13896,,,298.6,03/09/2025 04:00,7.028,,298.6,03/09/2025 04:00,102.526,,298.6,03/09/2025 04:00,-502.878,,298.6,03/09/2025 04:00,35.831
13897,,,298.7,03/09/2025 04:30,7.02,,298.7,03/09/2025 04:30,102.526,,298.7,03/09/2025 04:30,-502.878,,298.7,03/09/2025 04:30,35.831
13898,,,298.7,03/09/2025 05:00,7.036,,298.7,03/09/2025 05:00,102.526,,298.7,03/09/2025 05:00,-502.878,,298.7,03/09/2025 05:00,35.831
13899,,,298.7,03/09/2025 05:30,7.029,,298.7,03/09/2025 05:30,102.526,,298.7,03/09/2025 05:30,-502.878,,298.7,03/09/2025 05:30,35.831
13900,,,298.7,03/09/2025 06:00,7.036,,298.7,03/09/2025 06:00,102.526,,298.7,03/09/2025 06:00,-502.878,,298.7,03/09/2025 06:00,35.897
13901,,,298.7,03/09/2025 06:30,7.036,,298.7,03/09/2025 06:30,102.526,,298.7,03/09/2025 06:30,-502.878,,298.7,03/09/2025 06:30,35.897
13902,,,298.8,03/09/2025 07:00,7.037,,298.8,03/09/2025 07:00,102.526,,298.8,03/09/2025 07:00,-502.878,,298.8,03/09/2025 07:00,35.962
13903,,,298.8,03/09/2025 07:30,7.037,,298.8,03/09/2025 07:30,102.526,,298.8,03/09/2025 07:30,-502.878,,298.8,03/09/2025 07:30,35.897
13904,,,298.8,03/09/2025 08:00,7.029,,298.8,03/09/2025 08:00,102.526,,298.8,03/09/2025 08:00,-502.878,,298.8,03/09/2025 08:00,35.897
13905,,,298.8,03/09/2025 08:30,7.029,,298.8,03/09/2025 08:30,102.526,,298.8,03/09/2025 08:30,-502.878,,298.8,03/09/2025 08:30,35.962
13906,,,298.8,03/09/2025 09:00,7.037,,298.8,03/09/2025 09:00,102.526,,298.8,03/09/2025 09:00,-502.878,,298.8,03/09/2025 09:00,35.831
13907,,,298.90000000000003,03/09/2025 09:30,7.037,,298.90000000000003,03/09/2025 09:30,102.526,,298.90000000000003,03/09/2025 09:30,-502.878,,298.90000000000003,03/09/2025 09:30,35.766
13908,,,298.90000000000003,03/09/2025 10:00,7.037,,298.90000000000003,03/09/2025 10:00,102.526,,298.90000000000003,03/09/2025 10:00,-502.878,,298.90000000000003,03/09/2025 10:00,35.7
13909,,,298.90000000000003,03/09/2025 10:30,7.037,,298.90000000000003,03/09/2025 10:30,102.526,,298.90000000000003,03/09/2025 10:30,-502.878,,298.90000000000003,03/09/2025 10:30,35.634
13910,,,298.90000000000003,03/09/2025 11:00,7.045,,298.90000000000003,03/09/2025 11:00,102.526,,298.90000000000003,03/09/2025 11:00,-502.878,,298.90000000000003,03/09/2025 11:00,35.634
13911,,,298.90000000000003,03/09/2025 11:30,7.037,,298.90000000000003,03/09/2025 11:30,102.526,,298.90000000000003,03/09/2025 11:30,-501.926,,298.90000000000003,03/09/2025 11:30,35.569
13912,,,299.0,03/09/2025 12:00,7.029,,299.0,03/09/2025 12:00,102.526,,299.0,03/09/2025 12:00,-501.926,,299.0,03/09/2025 12:00,35.569
13913,,,299.0,03/09/2025 12:30,7.03,,299.0,03/09/2025 12:30,102.526,,299.0,03/09/2025 12:30,-501.926,,299.0,03/09/2025 12:30,35.569
13914,,,299.0,03/09/2025 13:00,7.03,,299.0,03/09/2025 13:00,102.526,,299.0,03/09/2025 13:00,-501.926,,299.0,03/09/2025 13:00,35.503
13915,,,299.0,03/09/2025 13:30,7.03,,299.0,03/09/2025 13:30,102.526,,299.0,03/09/2025 13:30,-500.987,,299.0,03/09/2025 13:30,35.372
13916,,,299.1,03/09/2025 14:00,7.03,,299.1,03/09/2025 14:00,102.526,,299.1,03/09/2025 14:00,-500.987,,299.1,03/09/2025 14:00,35.241
13917,,,299.1,03/09/2025 14:30,7.022,,299.1,03/09/2025 14:30,102.526,,299.1,03/09/2025 14:30,-500.987,,299.1,03/09/2025 14:30,35.241
13918,,,299.1,03/09/2025 15:00,7.022,,299.1,03/09/2025 15:00,102.526,,299.1,03/09/2025 15:00,-500.987,,299.1,03/09/2025 15:00,34.847
13919,,,299.1,03/09/2025 15:30,7.03,,299.1,03/09/2025 15:30,102.526,,299.1,03/09/2025 15:30,-500.987,,299.1,03/09/2025 15:30,34.781
13920,,,299.1,03/09/2025 16:00,7.022,,299.1,03/09/2025 16:00,102.526,,299.1,03/09/2025 16:00,-500.987,,299.1,03/09/2025 16:00,34.781
13921,,,299.2,03/09/2025 16:30,7.014,,299.2,03/09/2025 16:30,102.526,,299.2,03/09/2025 16:30,-500.987,,299.2,03/09/2025 16:30,34.584
13922,,,299.2,03/09/2025 17:00,7.014,,299.2,03/09/2025 17:00,102.526,,299.2,03/09/2025 17:00,-500.079,,299.2,03/09/2025 17:00,34.65
13923,,,299.2,03/09/2025 17:30,7.013,,299.2,03/09/2025 17:30,102.526,,299.2,03/09/2025 17:30,-500.079,,299.2,03/09/2025 17:30,34.584
13924,,,299.2,03/09/2025 18:00,7.013,,299.2,03/09/2025 18:00,102.526,,299.2,03/09/2025 18:00,-500.079,,299.2,03/09/2025 18:00,34.519
13925,,,299.2,03/09/2025 18:30,7.022,,299.2,03/09/2025 18:30,102.526,,299.2,03/09/2025 18:30,-500.065,,299.2,03/09/2025 18:30,34.584
13926,,,299.3,03/09/2025 19:00,7.014,,299.3,03/09/2025 19:00,102.526,,299.3,03/09/2025 19:00,-500.065,,299.3,03/09/2025 19:00,34.584
13927,,,299.3,03/09/2025 19:30,7.013,,299.3,03/09/2025 19:30,102.526,,299.3,03/09/2025 19:30,-500.065,,299.3,03/09/2025 19:30,34.519
13928,,,299.3,03/09/2025 20:00,7.021,,299.3,03/09/2025 20:00,102.526,,299.3,03/09/2025 20:00,-500.065,,299.3,03/09/2025 20:00,34.65
13929,,,299.3,03/09/2025 20:30,7.013,,299.3,03/09/2025 20:30,102.526,,299.3,03/09/2025 20:30,-500.065,,299.3,03/09/2025 20:30,34.978
13930,,,299.3,03/09/2025 21:00,7.03,,299.3,03/09/2025 21:00,102.526,,299.3,03/09/2025 21:00,-500.065,,299.3,03/09/2025 21:00,35.044
13931,,,299.40000000000003,03/09/2025 21:30,7.014,,299.40000000000003,03/09/2025 21:30,102.526,,299.40000000000003,03/09/2025 21:30,-500.065,,299.40000000000003,03/09/2025 21:30,35.175
13932,,,299.40000000000003,03/09/2025 22:00,7.03,,299.40000000000003,03/09/2025 22:00,102.526,,299.40000000000003,03/09/2025 22:00,-500.065,,299.40000000000003,03/09/2025 22:00,35.109
13933,,,299.40000000000003,03/09/2025 22:30,7.022,,299.40000000000003,03/09/2025 22:30,102.507,,299.40000000000003,03/09/2025 22:30,-500.065,,299.40000000000003,03/09/2025 22:30,35.044
13934,,,299.40000000000003,03/09/2025 23:00,7.03,,299.40000000000003,03/09/2025 23:00,102.507,,299.40000000000003,03/09/2025 23:00,-500.065,,299.40000000000003,03/09/2025 23:00,35.044
13935,,,299.40000000000003,03/09/2025 23:30,7.03,,299.40000000000003,03/09/2025 23:30,102.569,,299.40000000000003,03/09/2025 23:30,-500.065,,299.40000000000003,03/09/2025 23:30,35.044
13936,,,299.5,03/10/2025 00:00,7.014,,299.5,03/10/2025 00:00,102.517,,299.5,03/10/2025 00:00,-500.065,,299.5,03/10/2025 00:00,35.175
13937,,,299.5,03/10/2025 00:30,7.014,,299.5,03/10/2025 00:30,102.517,,299.5,03/10/2025 00:30,-500.065,,299.5,03/10/2025 00:30,35.175
13938,,,299.5,03/10/2025 01:00,7.022,,299.5,03/10/2025 01:00,102.567,,299.5,03/10/2025 01:00,-500.065,,299.5,03/10/2025 01:00,35.175
13939,,,299.5,03/10/2025 01:30,7.015,,299.5,03/10/2025 01:30,102.567,,299.5,03/10/2025 01:30,-499.126,,299.5,03/10/2025 01:30,35.175
13940,,,299.6,03/10/2025 02:00,7.015,,299.6,03/10/2025 02:00,102.533,,299.6,03/10/2025 02:00,-499.126,,299.6,03/10/2025 02:00,35.175
13941,,,299.6,03/10/2025 02:30,7.022,,299.6,03/10/2025 02:30,102.521,,299.6,03/10/2025 02:30,-499.126,,299.6,03/10/2025 02:30,35.109
13942,,,299.6,03/10/2025 03:00,7.014,,299.6,03/10/2025 03:00,102.532,,299.6,03/10/2025 03:00,-499.126,,299.6,03/10/2025 03:00,35.109
13943,,,299.6,03/10/2025 03:30,7.022,,299.6,03/10/2025 03:30,102.531,,299.6,03/10/2025 03:30,-499.126,,299.6,03/10/2025 03:30,35.044
13944,,,299.6,03/10/2025 04:00,7.014,,299.6,03/10/2025 04:00,102.563,,299.6,03/10/2025 04:00,-499.126,,299.6,03/10/2025 04:00,35.109
13945,,,299.7,03/10/2025 04:30,7.014,,299.7,03/10/2025 04:30,102.51,,299.7,03/10/2025 04:30,-499.126,,299.7,03/10/2025 04:30,35.109
13946,,,299.7,03/10/2025 05:00,7.022,,299.7,03/10/2025 05:00,100.95,,299.7,03/10/2025 05:00,-499.126,,299.7,03/10/2025 05:00,35.175
13947,,,299.7,03/10/2025 05:30,7.014,,299.7,03/10/2025 05:30,102.514,,299.7,03/10/2025 05:30,-499.126,,299.7,03/10/2025 05:30,35.175
13948,,,299.7,03/10/2025 06:00,7.022,,299.7,03/10/2025 06:00,102.532,,299.7,03/10/2025 06:00,-499.126,,299.7,03/10/2025 06:00,35.175
13949,,,299.7,03/10/2025 06:30,7.014,,299.7,03/10/2025 06:30,101.265,,299.7,03/10/2025 06:30,-499.126,,299.7,03/10/2025 06:30,35.306
13950,,,299.8,03/10/2025 07:00,7.014,,299.8,03/10/2025 07:00,102.529,,299.8,03/10/2025 07:00,-499.126,,299.8,03/10/2025 07:00,35.241
13951,,,299.8,03/10/2025 07:30,7.013,,299.8,03/10/2025 07:30,102.531,,299.8,03/10/2025 07:30,-499.126,,299.8,03/10/2025 07:30,35.241
13952,,,299.8,03/10/2025 08:00,7.014,,299.8,03/10/2025 08:00,102.508,,299.8,03/10/2025 08:00,-499.126,,299.8,03/10/2025 08:00,35.241
13953,,,299.8,03/10/2025 08:30,7.014,,299.8,03/10/2025 08:30,96.305,,299.8,03/10/2025 08:30,-498.185,,299.8,03/10/2025 08:30,34.584
13954,,,299.8,03/10/2025 09:00,6.998,,299.8,03/10/2025 09:00,102.531,,299.8,03/10/2025 09:00,-501.049,,299.8,03/10/2025 09:00,34.191
13955,,,299.90000000000003,03/10/2025 09:30,6.99,,299.90000000000003,03/10/2025 09:30,102.531,,299.90000000000003,03/10/2025 09:30,-500.102,,299.90000000000003,03/10/2025 09:30,35.306
13956,,,299.90000000000003,03/10/2025 10:00,6.99,,299.90000000000003,03/10/2025 10:00,102.531,,299.90000000000003,03/10/2025 10:00,-500.102,,299.90000000000003,03/10/2025 10:00,35.7
13957,,,299.90000000000003,03/10/2025 10:30,6.991,,299.90000000000003,03/10/2025 10:30,102.531,,299.90000000000003,03/10/2025 10:30,-499.158,,299.90000000000003,03/10/2025 10:30,35.962
13958,,,299.90000000000003,03/10/2025 11:00,6.999,,299.90000000000003,03/10/2025 11:00,102.531,,299.90000000000003,03/10/2025 11:00,-499.16,,299.90000000000003,03/10/2025 11:00,35.766
13959,,,299.90000000000003,03/10/2025 11:30,6.991,,299.90000000000003,03/10/2025 11:30,102.531,,299.90000000000003,03/10/2025 11:30,-498.215,,299.90000000000003,03/10/2025 11:30,35.241
13960,,,300.0,03/10/2025 12:00,6.991,,300.0,03/10/2025 12:00,102.531,,300.0,03/10/2025 12:00,-498.215,,300.0,03/10/2025 12:00,34.913
13961,,,300.0,03/10/2025 12:30,6.99,,300.0,03/10/2025 12:30,102.531,,300.0,03/10/2025 12:30,-498.215,,300.0,03/10/2025 12:30,34.781
13962,,,300.0,03/10/2025 13:00,6.982,,300.0,03/10/2025 13:00,102.531,,300.0,03/10/2025 13:00,-498.215,,300.0,03/10/2025 13:00,34.65
13963,,,300.0,03/10/2025 13:30,6.974,,300.0,03/10/2025 13:30,102.531,,300.0,03/10/2025 13:30,-498.232,,300.0,03/10/2025 13:30,34.716
13964,,,300.1,03/10/2025 14:00,6.974,,300.1,03/10/2025 14:00,102.531,,300.1,03/10/2025 14:00,-494.444,,300.1,03/10/2025 14:00,34.584
13965,,,300.1,03/10/2025 14:30,6.966,,300.1,03/10/2025 14:30,102.531,,300.1,03/10/2025 14:30,-496.33,,300.1,03/10/2025 14:30,34.584
13966,,,300.1,03/10/2025 15:00,6.966,,300.1,03/10/2025 15:00,102.531,,300.1,03/10/2025 15:00,-496.33,,300.1,03/10/2025 15:00,34.584
13967,,,300.1,03/10/2025 15:30,6.966,,300.1,03/10/2025 15:30,102.531,,300.1,03/10/2025 15:30,-497.268,,300.1,03/10/2025 15:30,35.109
13968,,,300.1,03/10/2025 16:00,6.958,,300.1,03/10/2025 16:00,102.531,,300.1,03/10/2025 16:00,-497.268,,300.1,03/10/2025 16:00,35.438
13969,,,300.2,03/10/2025 16:30,6.958,,300.2,03/10/2025 16:30,102.531,,300.2,03/10/2025 16:30,-497.268,,300.2,03/10/2025 16:30,35.569
13970,,,300.2,03/10/2025 17:00,6.958,,300.2,03/10/2025 17:00,102.531,,300.2,03/10/2025 17:00,-497.268,,300.2,03/10/2025 17:00,35.7
13971,,,300.2,03/10/2025 17:30,6.966,,300.2,03/10/2025 17:30,102.531,,300.2,03/10/2025 17:30,-497.268,,300.2,03/10/2025 17:30,35.634
13972,,,300.2,03/10/2025 18:00,6.966,,300.2,03/10/2025 18:00,102.531,,300.2,03/10/2025 18:00,-497.268,,300.2,03/10/2025 18:00,35.7
13973,,,300.2,03/10/2025 18:30,6.974,,300.2,03/10/2025 18:30,102.531,,300.2,03/10/2025 18:30,-497.268,,300.2,03/10/2025 18:30,35.7
13974,,,300.3,03/10/2025 19:00,6.966,,300.3,03/10/2025 19:00,102.531,,300.3,03/10/2025 19:00,-497.268,,300.3,03/10/2025 19:00,35.766
13975,,,300.3,03/10/2025 19:30,6.966,,300.3,03/10/2025 19:30,102.531,,300.3,03/10/2025 19:30,-497.268,,300.3,03/10/2025 19:30,35.7
13976,,,300.3,03/10/2025 20:00,6.958,,300.3,03/10/2025 20:00,102.531,,300.3,03/10/2025 20:00,-497.268,,300.3,03/10/2025 20:00,35.634
13977,,,300.3,03/10/2025 20:30,6.958,,300.3,03/10/2025 20:30,102.531,,300.3,03/10/2025 20:30,-497.268,,300.3,03/10/2025 20:30,35.503
13978,,,300.3,03/10/2025 21:00,6.966,,300.3,03/10/2025 21:00,102.531,,300.3,03/10/2025 21:00,-497.268,,300.3,03/10/2025 21:00,35.503
13979,,,300.40000000000003,03/10/2025 21:30,6.966,,300.40000000000003,03/10/2025 21:30,102.531,,300.40000000000003,03/10/2025 21:30,-497.268,,300.40000000000003,03/10/2025 21:30,35.438
13980,,,300.40000000000003,03/10/2025 22:00,6.966,,300.40000000000003,03/10/2025 22:00,102.531,,300.40000000000003,03/10/2025 22:00,-496.329,,300.40000000000003,03/10/2025 22:00,35.438
13981,,,300.40000000000003,03/10/2025 22:30,6.966,,300.40000000000003,03/10/2025 22:30,102.531,,300.40000000000003,03/10/2025 22:30,-496.329,,300.40000000000003,03/10/2025 22:30,35.438
13982,,,300.40000000000003,03/10/2025 23:00,6.966,,300.40000000000003,03/10/2025 23:00,102.531,,300.40000000000003,03/10/2025 23:00,-496.329,,300.40000000000003,03/10/2025 23:00,35.503
13983,,,300.40000000000003,03/10/2025 23:30,6.966,,300.40000000000003,03/10/2025 23:30,102.531,,300.40000000000003,03/10/2025 23:30,-496.329,,300.40000000000003,03/10/2025 23:30,35.438
13984,,,300.5,03/11/2025 00:00,6.966,,300.5,03/11/2025 00:00,102.531,,300.5,03/11/2025 00:00,-496.329,,300.5,03/11/2025 00:00,35.569
13985,,,300.5,03/11/2025 00:30,6.966,,300.5,03/11/2025 00:30,102.531,,300.5,03/11/2025 00:30,-496.329,,300.5,03/11/2025 00:30,35.503
13986,,,300.5,03/11/2025 01:00,6.966,,300.5,03/11/2025 01:00,102.531,,300.5,03/11/2025 01:00,-496.329,,300.5,03/11/2025 01:00,35.438
13987,,,300.5,03/11/2025 01:30,6.966,,300.5,03/11/2025 01:30,102.531,,300.5,03/11/2025 01:30,-496.329,,300.5,03/11/2025 01:30,35.503
13988,,,300.6,03/11/2025 02:00,6.958,,300.6,03/11/2025 02:00,102.531,,300.6,03/11/2025 02:00,-496.329,,300.6,03/11/2025 02:00,35.503
13989,,,300.6,03/11/2025 02:30,6.966,,300.6,03/11/2025 02:30,102.531,,300.6,03/11/2025 02:30,-496.329,,300.6,03/11/2025 02:30,35.438
13990,,,300.6,03/11/2025 03:00,6.982,,300.6,03/11/2025 03:00,102.531,,300.6,03/11/2025 03:00,-496.329,,300.6,03/11/2025 03:00,35.503
13991,,,300.6,03/11/2025 03:30,6.974,,300.6,03/11/2025 03:30,102.531,,300.6,03/11/2025 03:30,-496.329,,300.6,03/11/2025 03:30,35.503
13992,,,300.6,03/11/2025 04:00,6.966,,300.6,03/11/2025 04:00,102.531,,300.6,03/11/2025 04:00,-496.329,,300.6,03/11/2025 04:00,35.7
13993,,,300.7,03/11/2025 04:30,6.974,,300.7,03/11/2025 04:30,102.531,,300.7,03/11/2025 04:30,-496.329,,300.7,03/11/2025 04:30,35.766
13994,,,300.7,03/11/2025 05:00,6.982,,300.7,03/11/2025 05:00,102.531,,300.7,03/11/2025 05:00,-496.329,,300.7,03/11/2025 05:00,35.831
13995,,,300.7,03/11/2025 05:30,6.974,,300.7,03/11/2025 05:30,102.531,,300.7,03/11/2025 05:30,-496.329,,300.7,03/11/2025 05:30,35.831
13996,,,300.7,03/11/2025 06:00,6.974,,300.7,03/11/2025 06:00,102.531,,300.7,03/11/2025 06:00,-496.329,,300.7,03/11/2025 06:00,35.962
13997,,,300.7,03/11/2025 06:30,6.983,,300.7,03/11/2025 06:30,102.531,,300.7,03/11/2025 06:30,-496.329,,300.7,03/11/2025 06:30,35.897
13998,,,300.8,03/11/2025 07:00,6.982,,300.8,03/11/2025 07:00,102.531,,300.8,03/11/2025 07:00,-496.329,,300.8,03/11/2025 07:00,35.897
13999,,,300.8,03/11/2025 07:30,6.982,,300.8,03/11/2025 07:30,102.531,,300.8,03/11/2025 07:30,-496.329,,300.8,03/11/2025 07:30,35.962
14000,,,300.8,03/11/2025 08:00,6.982,,300.8,03/11/2025 08:00,102.531,,300.8,03/11/2025 08:00,-496.329,,300.8,03/11/2025 08:00,36.028
14001,,,300.8,03/11/2025 08:30,6.982,,300.8,03/11/2025 08:30,102.531,,300.8,03/11/2025 08:30,-496.329,,300.8,03/11/2025 08:30,35.897
14002,,,300.8,03/11/2025 09:00,6.974,,300.8,03/11/2025 09:00,102.531,,300.8,03/11/2025 09:00,-496.329,,300.8,03/11/2025 09:00,35.831
14003,,,300.90000000000003,03/11/2025 09:30,6.975,,300.90000000000003,03/11/2025 09:30,102.531,,300.90000000000003,03/11/2025 09:30,-496.329,,300.90000000000003,03/11/2025 09:30,36.028
14004,,,300.90000000000003,03/11/2025 10:00,6.974,,300.90000000000003,03/11/2025 10:00,102.531,,300.90000000000003,03/11/2025 10:00,-496.329,,300.90000000000003,03/11/2025 10:00,36.028
14005,,,300.90000000000003,03/11/2025 10:30,6.974,,300.90000000000003,03/11/2025 10:30,102.531,,300.90000000000003,03/11/2025 10:30,-496.329,,300.90000000000003,03/11/2025 10:30,36.094
14006,,,300.90000000000003,03/11/2025 11:00,6.974,,300.90000000000003,03/11/2025 11:00,102.531,,300.90000000000003,03/11/2025 11:00,-496.329,,300.90000000000003,03/11/2025 11:00,36.225
14007,,,300.90000000000003,03/11/2025 11:30,6.983,,300.90000000000003,03/11/2025 11:30,102.531,,300.90000000000003,03/11/2025 11:30,-496.329,,300.90000000000003,03/11/2025 11:30,36.356
14008,,,301.0,03/11/2025 12:00,6.975,,301.0,03/11/2025 12:00,102.531,,301.0,03/11/2025 12:00,-496.329,,301.0,03/11/2025 12:00,36.488
14009,,,301.0,03/11/2025 12:30,6.975,,301.0,03/11/2025 12:30,102.531,,301.0,03/11/2025 12:30,-496.341,,301.0,03/11/2025 12:30,36.422
14010,,,301.0,03/11/2025 13:00,6.983,,301.0,03/11/2025 13:00,102.531,,301.0,03/11/2025 13:00,-496.341,,301.0,03/11/2025 13:00,36.553
14011,,,301.0,03/11/2025 13:30,6.983,,301.0,03/11/2025 13:30,102.531,,301.0,03/11/2025 13:30,-496.342,,301.0,03/11/2025 13:30,36.291
14012,,,301.1,03/11/2025 14:00,7.015,,301.1,03/11/2025 14:00,100.613,,301.1,03/11/2025 14:00,-492.456,,301.1,03/11/2025 14:00,31.041
14013,,,301.1,03/11/2025 14:30,6.958,,301.1,03/11/2025 14:30,102.513,,301.1,03/11/2025 14:30,-472.652,,301.1,03/11/2025 14:30,34.125
14014,,,301.1,03/11/2025 15:00,6.974,,301.1,03/11/2025 15:00,102.513,,301.1,03/11/2025 15:00,-470.749,,301.1,03/11/2025 15:00,35.044
14015,,,301.1,03/11/2025 15:30,6.982,,301.1,03/11/2025 15:30,102.513,,301.1,03/11/2025 15:30,-480.173,,301.1,03/11/2025 15:30,35.438
14016,,,301.1,03/11/2025 16:00,6.99,,301.1,03/11/2025 16:00,102.513,,301.1,03/11/2025 16:00,-486.809,,301.1,03/11/2025 16:00,35.438
14017,,,301.2,03/11/2025 16:30,7.005,,301.2,03/11/2025 16:30,102.513,,301.2,03/11/2025 16:30,-491.522,,301.2,03/11/2025 16:30,35.503
14018,,,301.2,03/11/2025 17:00,7.005,,301.2,03/11/2025 17:00,102.513,,301.2,03/11/2025 17:00,-492.459,,301.2,03/11/2025 17:00,35.634
14019,,,301.2,03/11/2025 17:30,7.022,,301.2,03/11/2025 17:30,102.513,,301.2,03/11/2025 17:30,-495.283,,301.2,03/11/2025 17:30,35.503
14020,,,301.2,03/11/2025 18:00,7.022,,301.2,03/11/2025 18:00,102.513,,301.2,03/11/2025 18:00,-497.17,,301.2,03/11/2025 18:00,35.438
14021,,,301.2,03/11/2025 18:30,7.03,,301.2,03/11/2025 18:30,102.53,,301.2,03/11/2025 18:30,-498.109,,301.2,03/11/2025 18:30,35.438
14022,,,301.3,03/11/2025 19:00,7.038,,301.3,03/11/2025 19:00,102.506,,301.3,03/11/2025 19:00,-499.058,,301.3,03/11/2025 19:00,35.503
14023,,,301.3,03/11/2025 19:30,7.054,,301.3,03/11/2025 19:30,101.749,,301.3,03/11/2025 19:30,-500.007,,301.3,03/11/2025 19:30,35.569
14024,,,301.3,03/11/2025 20:00,7.054,,301.3,03/11/2025 20:00,97.704,,301.3,03/11/2025 20:00,-500.948,,301.3,03/11/2025 20:00,35.503
